ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
92304,10,2013,Gas- Commercial,Y,0,0,
92304,11,2013,Gas- Commercial,Y,0,0,
92304,12,2013,Gas- Commercial,Y,0,0,
92365,10,2013,Gas- Commercial,Y,0,0,
92365,11,2013,Gas- Commercial,Y,0,0,
92365,12,2013,Gas- Commercial,Y,0,0,
93203,10,2013,Gas- Commercial,Y,0,0,
93203,11,2013,Gas- Commercial,Y,0,0,
93203,12,2013,Gas- Commercial,Y,0,0,
93204,10,2013,Gas- Commercial,Y,0,0,
93204,11,2013,Gas- Commercial,Y,0,0,
93204,12,2013,Gas- Commercial,Y,249,"105,266",423
93210,10,2013,Gas- Commercial,Y,0,0,
93210,11,2013,Gas- Commercial,Y,0,0,
93210,12,2013,Gas- Commercial,Y,0,0,
93224,10,2013,Gas- Commercial,Y,0,0,
93224,11,2013,Gas- Commercial,Y,0,0,
93224,12,2013,Gas- Commercial,Y,0,0,
93234,10,2013,Gas- Commercial,Y,0,0,
93234,11,2013,Gas- Commercial,Y,0,0,
93234,12,2013,Gas- Commercial,Y,0,0,
93239,10,2013,Gas- Commercial,Y,0,0,
93239,11,2013,Gas- Commercial,Y,0,0,
93239,12,2013,Gas- Commercial,Y,0,0,
93252,10,2013,Gas- Commercial,Y,0,0,
93252,11,2013,Gas- Commercial,Y,0,0,
93252,12,2013,Gas- Commercial,Y,0,0,
93263,10,2013,Gas- Commercial,Y,0,0,
93263,11,2013,Gas- Commercial,Y,0,0,
93263,12,2013,Gas- Commercial,Y,0,0,
93268,10,2013,Gas- Commercial,Y,283,"19,396",69
93268,11,2013,Gas- Commercial,Y,287,"26,008",91
93268,12,2013,Gas- Commercial,Y,275,"51,068",186
93280,10,2013,Gas- Commercial,Y,0,0,
93280,11,2013,Gas- Commercial,Y,0,0,
93280,12,2013,Gas- Commercial,Y,0,0,
93301,10,2013,Gas- Commercial,N,"1,198","111,911",93
93301,11,2013,Gas- Commercial,N,"1,208","159,691",132
93301,12,2013,Gas- Commercial,N,"1,221","366,771",300
93304,10,2013,Gas- Commercial,N,620,"79,039",127
93304,11,2013,Gas- Commercial,N,624,"93,389",150
93304,12,2013,Gas- Commercial,N,629,"171,229",272
93305,10,2013,Gas- Commercial,N,510,"60,802",119
93305,11,2013,Gas- Commercial,N,510,"81,079",159
93305,12,2013,Gas- Commercial,N,517,"166,915",323
93306,10,2013,Gas- Commercial,N,348,"77,185",222
93306,11,2013,Gas- Commercial,N,350,"91,535",262
93306,12,2013,Gas- Commercial,N,358,"173,554",485
93307,10,2013,Gas- Commercial,Y,638,"81,708",128
93307,11,2013,Gas- Commercial,Y,641,"115,256",180
93307,12,2013,Gas- Commercial,Y,648,"248,105",383
93308,10,2013,Gas- Commercial,Y,508,"70,087",138
93308,11,2013,Gas- Commercial,Y,507,"88,345",174
93308,12,2013,Gas- Commercial,Y,509,"168,434",331
93309,10,2013,Gas- Commercial,N,402,"60,362",150
93309,11,2013,Gas- Commercial,N,401,"75,955",189
93309,12,2013,Gas- Commercial,N,404,"147,621",365
