ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93608,11,2017,Gas- Commercial,Y,0,0,
93608,12,2017,Gas- Commercial,Y,0,0,
93610,9,2017,Gas- Commercial,Y,0,0,
93610,10,2017,Gas- Commercial,Y,0,0,
93610,11,2017,Gas- Commercial,N,194,"29,892",154
93610,12,2017,Gas- Commercial,N,195,"49,249",253
93611,9,2017,Gas- Commercial,Y,460,"62,291",135
93611,10,2017,Gas- Commercial,Y,463,"81,050",175
93611,11,2017,Gas- Commercial,Y,0,0,
93611,12,2017,Gas- Commercial,Y,0,0,
93612,9,2017,Gas- Commercial,N,921,"101,329",110
93612,10,2017,Gas- Commercial,N,917,"126,874",138
93612,11,2017,Gas- Commercial,Y,"1,356","244,590",180
93612,12,2017,Gas- Commercial,Y,"1,371","459,193",335
93616,9,2017,Gas- Commercial,Y,0,0,
93616,10,2017,Gas- Commercial,Y,0,0,
93616,11,2017,Gas- Commercial,Y,0,0,
93616,12,2017,Gas- Commercial,Y,0,0,
93619,9,2017,Gas- Commercial,Y,0,0,
93619,10,2017,Gas- Commercial,Y,0,0,
93619,11,2017,Gas- Commercial,Y,0,0,
93619,12,2017,Gas- Commercial,Y,0,0,
93620,9,2017,Gas- Commercial,Y,0,0,
93620,10,2017,Gas- Commercial,Y,0,0,
93620,11,2017,Gas- Commercial,Y,0,0,
93620,12,2017,Gas- Commercial,Y,0,0,
93622,9,2017,Gas- Commercial,Y,319,"29,020",91
93622,10,2017,Gas- Commercial,Y,323,"34,630",107
93622,11,2017,Gas- Commercial,Y,322,"40,708",126
93622,12,2017,Gas- Commercial,Y,0,0,
93625,9,2017,Gas- Commercial,Y,0,0,
93625,10,2017,Gas- Commercial,Y,0,0,
93625,11,2017,Gas- Commercial,Y,0,0,
93625,12,2017,Gas- Commercial,Y,0,0,
93627,9,2017,Gas- Commercial,Y,0,0,
93627,10,2017,Gas- Commercial,Y,0,0,
93627,11,2017,Gas- Commercial,Y,0,0,
93627,12,2017,Gas- Commercial,Y,0,0,
93630,9,2017,Gas- Commercial,Y,0,0,
93630,10,2017,Gas- Commercial,Y,0,0,
93630,11,2017,Gas- Commercial,Y,0,0,
93630,12,2017,Gas- Commercial,Y,202,"68,134",337
93631,9,2017,Gas- Commercial,Y,0,0,
93631,10,2017,Gas- Commercial,Y,0,0,
93631,11,2017,Gas- Commercial,Y,0,0,
93631,12,2017,Gas- Commercial,Y,0,0,
93635,9,2017,Gas- Commercial,N,446,"53,000",119
93635,10,2017,Gas- Commercial,Y,559,"104,655",187
93635,11,2017,Gas- Commercial,N,448,"73,430",164
93635,12,2017,Gas- Commercial,N,446,"135,018",303
93636,9,2017,Gas- Commercial,Y,0,0,
93636,10,2017,Gas- Commercial,Y,0,0,
93636,11,2017,Gas- Commercial,Y,0,0,
93636,12,2017,Gas- Commercial,Y,0,0,
93637,9,2017,Gas- Commercial,Y,"1,074","234,216",218
93637,10,2017,Gas- Commercial,N,578,"199,225",345
93637,11,2017,Gas- Commercial,N,581,"220,813",380
93637,12,2017,Gas- Commercial,Y,"1,210","520,687",430
93638,9,2017,Gas- Commercial,Y,0,0,
93638,10,2017,Gas- Commercial,Y,496,"82,204",166
93638,11,2017,Gas- Commercial,N,301,"61,920",206
93638,12,2017,Gas- Commercial,Y,0,0,
93640,9,2017,Gas- Commercial,Y,0,0,
93640,10,2017,Gas- Commercial,Y,0,0,
93640,11,2017,Gas- Commercial,Y,0,0,
93640,12,2017,Gas- Commercial,Y,0,0,
93650,9,2017,Gas- Commercial,N,123,"10,492",85
93650,10,2017,Gas- Commercial,N,122,"13,246",109
93650,11,2017,Gas- Commercial,N,122,"18,282",150
93650,12,2017,Gas- Commercial,Y,0,0,
93657,9,2017,Gas- Commercial,N,322,"44,820",139
93657,10,2017,Gas- Commercial,N,324,"52,830",163
93657,11,2017,Gas- Commercial,N,325,"58,122",179
93657,12,2017,Gas- Commercial,N,330,"90,968",276
93660,9,2017,Gas- Commercial,Y,0,0,
93660,10,2017,Gas- Commercial,Y,0,0,
93660,11,2017,Gas- Commercial,Y,0,0,
93660,12,2017,Gas- Commercial,Y,0,0,
93662,9,2017,Gas- Commercial,Y,354,"47,722",135
93662,10,2017,Gas- Commercial,Y,779,"166,255",213
93662,11,2017,Gas- Commercial,Y,779,"222,554",286
93662,12,2017,Gas- Commercial,Y,781,"370,234",474
93668,9,2017,Gas- Commercial,Y,0,0,
93668,10,2017,Gas- Commercial,Y,0,0,
93668,11,2017,Gas- Commercial,Y,0,0,
93668,12,2017,Gas- Commercial,Y,0,0,
93701,9,2017,Gas- Commercial,Y,0,0,
93701,10,2017,Gas- Commercial,Y,0,0,
93701,11,2017,Gas- Commercial,Y,0,0,
93701,12,2017,Gas- Commercial,Y,0,0,
93702,9,2017,Gas- Commercial,N,394,"37,346",95
93702,10,2017,Gas- Commercial,Y,0,0,
93702,11,2017,Gas- Commercial,Y,0,0,
93702,12,2017,Gas- Commercial,N,400,"100,316",251
93703,9,2017,Gas- Commercial,Y,529,"51,601",98
93703,10,2017,Gas- Commercial,Y,"1,541","229,532",149
93703,11,2017,Gas- Commercial,Y,"1,555","265,320",171
93703,12,2017,Gas- Commercial,N,545,"128,065",235
93704,9,2017,Gas- Commercial,Y,578,"60,078",104
93704,10,2017,Gas- Commercial,Y,0,0,
93704,11,2017,Gas- Commercial,Y,0,0,
93704,12,2017,Gas- Commercial,Y,588,"242,671",413
93705,9,2017,Gas- Commercial,Y,0,0,
93705,10,2017,Gas- Commercial,Y,0,0,
93705,11,2017,Gas- Commercial,Y,0,0,
93705,12,2017,Gas- Commercial,Y,0,0,
93706,9,2017,Gas- Commercial,Y,"1,913","314,163",164
93706,10,2017,Gas- Commercial,Y,"1,301","281,042",216
93706,11,2017,Gas- Commercial,Y,"1,292","372,601",288
93706,12,2017,Gas- Commercial,N,569,"332,723",585
93710,9,2017,Gas- Commercial,Y,871,"109,328",126
93710,10,2017,Gas- Commercial,Y,871,"134,893",155
93710,11,2017,Gas- Commercial,Y,882,"173,796",197
93710,12,2017,Gas- Commercial,Y,880,"329,534",374
93711,9,2017,Gas- Commercial,Y,"1,163","79,226",68
93711,10,2017,Gas- Commercial,Y,"1,174","94,349",80
93711,11,2017,Gas- Commercial,Y,"1,179","134,931",114
93711,12,2017,Gas- Commercial,Y,"1,300","309,582",238
93720,9,2017,Gas- Commercial,Y,"1,002","139,558",139
93720,10,2017,Gas- Commercial,Y,"1,002","166,766",166
93720,11,2017,Gas- Commercial,Y,"1,048","211,900",202
93720,12,2017,Gas- Commercial,Y,"1,056","377,608",358
93721,9,2017,Gas- Commercial,Y,0,0,
93721,10,2017,Gas- Commercial,Y,0,0,
93721,11,2017,Gas- Commercial,Y,0,0,
93721,12,2017,Gas- Commercial,Y,724,"354,254",489
93722,9,2017,Gas- Commercial,N,843,"72,731",86
93722,10,2017,Gas- Commercial,N,849,"92,477",109
93722,11,2017,Gas- Commercial,N,849,"127,880",151
93722,12,2017,Gas- Commercial,Y,863,"245,409",284
93723,9,2017,Gas- Commercial,Y,0,0,
93723,10,2017,Gas- Commercial,Y,0,0,
93723,11,2017,Gas- Commercial,Y,0,0,
93723,12,2017,Gas- Commercial,Y,0,0,
93725,9,2017,Gas- Commercial,Y,423,"91,055",215
93725,10,2017,Gas- Commercial,Y,0,0,
93725,11,2017,Gas- Commercial,Y,0,0,
93725,12,2017,Gas- Commercial,Y,0,0,
93726,9,2017,Gas- Commercial,N,623,"67,556",108
93726,10,2017,Gas- Commercial,Y,"1,207","168,626",140
93726,11,2017,Gas- Commercial,Y,"1,209","234,156",194
93726,12,2017,Gas- Commercial,N,635,"200,885",316
93727,9,2017,Gas- Commercial,N,"1,013","75,848",75
93727,10,2017,Gas- Commercial,N,"1,013","95,551",94
93727,11,2017,Gas- Commercial,N,"1,015","145,990",144
93727,12,2017,Gas- Commercial,N,"1,019","325,614",320
93728,9,2017,Gas- Commercial,Y,0,0,
93728,10,2017,Gas- Commercial,Y,0,0,
93728,11,2017,Gas- Commercial,Y,0,0,
93728,12,2017,Gas- Commercial,Y,396,"82,648",209
93730,9,2017,Gas- Commercial,Y,0,0,
93730,10,2017,Gas- Commercial,Y,0,0,
93730,11,2017,Gas- Commercial,Y,0,0,
93730,12,2017,Gas- Commercial,Y,0,0,
93740,9,2017,Gas- Commercial,Y,0,0,
93740,10,2017,Gas- Commercial,Y,0,0,
93740,11,2017,Gas- Commercial,Y,0,0,
93740,12,2017,Gas- Commercial,Y,0,0,
93741,9,2017,Gas- Commercial,Y,0,0,
93741,10,2017,Gas- Commercial,Y,0,0,
93741,11,2017,Gas- Commercial,Y,0,0,
93741,12,2017,Gas- Commercial,Y,0,0,
93901,9,2017,Gas- Commercial,Y,"1,157","148,083",128
93901,10,2017,Gas- Commercial,Y,"1,152","214,888",187
93901,11,2017,Gas- Commercial,Y,"2,149","584,588",272
93901,12,2017,Gas- Commercial,Y,"1,157","404,165",349
93905,9,2017,Gas- Commercial,Y,451,"83,374",185
93905,10,2017,Gas- Commercial,Y,0,0,
93905,11,2017,Gas- Commercial,Y,0,0,
93905,12,2017,Gas- Commercial,N,363,"127,633",352
93906,9,2017,Gas- Commercial,N,369,"76,321",207
93906,10,2017,Gas- Commercial,Y,729,"199,560",274
93906,11,2017,Gas- Commercial,Y,0,0,
93906,12,2017,Gas- Commercial,N,372,"137,573",370
93907,9,2017,Gas- Commercial,Y,0,0,
93907,10,2017,Gas- Commercial,Y,0,0,
93907,11,2017,Gas- Commercial,Y,0,0,
93907,12,2017,Gas- Commercial,Y,331,"124,364",376
93908,9,2017,Gas- Commercial,Y,0,0,
93908,10,2017,Gas- Commercial,Y,0,0,
93908,11,2017,Gas- Commercial,Y,0,0,
93908,12,2017,Gas- Commercial,Y,0,0,
93921,9,2017,Gas- Commercial,N,163,"32,456",199
93921,10,2017,Gas- Commercial,N,163,"43,106",264
93921,11,2017,Gas- Commercial,N,164,"42,612",260
93921,12,2017,Gas- Commercial,N,165,"53,716",326
93923,9,2017,Gas- Commercial,Y,0,0,
93923,10,2017,Gas- Commercial,Y,0,0,
93923,11,2017,Gas- Commercial,Y,0,0,
93923,12,2017,Gas- Commercial,Y,424,"150,340",355
93924,9,2017,Gas- Commercial,Y,0,0,
93924,10,2017,Gas- Commercial,Y,0,0,
93924,11,2017,Gas- Commercial,Y,0,0,
93924,12,2017,Gas- Commercial,Y,0,0,
93925,9,2017,Gas- Commercial,Y,0,0,
93925,10,2017,Gas- Commercial,Y,0,0,
93925,11,2017,Gas- Commercial,Y,0,0,
93925,12,2017,Gas- Commercial,Y,0,0,
93926,9,2017,Gas- Commercial,Y,0,0,
93926,10,2017,Gas- Commercial,Y,0,0,
93926,11,2017,Gas- Commercial,Y,94,"11,796",125
93926,12,2017,Gas- Commercial,Y,0,0,
93927,9,2017,Gas- Commercial,Y,0,0,
93927,10,2017,Gas- Commercial,Y,0,0,
93927,11,2017,Gas- Commercial,Y,0,0,
93927,12,2017,Gas- Commercial,Y,0,0,
93930,9,2017,Gas- Commercial,Y,957,"149,247",156
93930,10,2017,Gas- Commercial,Y,587,"146,250",249
93930,11,2017,Gas- Commercial,Y,530,"132,743",250
93930,12,2017,Gas- Commercial,Y,316,"108,875",345
93933,9,2017,Gas- Commercial,N,293,"40,414",138
93933,10,2017,Gas- Commercial,N,294,"49,440",168
93933,11,2017,Gas- Commercial,N,295,"52,833",179
93933,12,2017,Gas- Commercial,N,298,"73,822",248
93940,9,2017,Gas- Commercial,Y,"1,761","459,812",261
93940,10,2017,Gas- Commercial,Y,"1,759","584,382",332
93940,11,2017,Gas- Commercial,Y,"1,768","645,384",365
93940,12,2017,Gas- Commercial,Y,"1,349","696,958",517
93944,9,2017,Gas- Commercial,Y,0,0,
93944,10,2017,Gas- Commercial,Y,0,0,
93944,11,2017,Gas- Commercial,Y,0,0,
93944,12,2017,Gas- Commercial,Y,0,0,
93950,9,2017,Gas- Commercial,Y,0,0,
93950,10,2017,Gas- Commercial,Y,0,0,
93950,11,2017,Gas- Commercial,Y,0,0,
93950,12,2017,Gas- Commercial,Y,0,0,
93953,9,2017,Gas- Commercial,Y,0,0,
93953,10,2017,Gas- Commercial,Y,0,0,
93953,11,2017,Gas- Commercial,Y,0,0,
93953,12,2017,Gas- Commercial,Y,0,0,
93955,9,2017,Gas- Commercial,N,458,"65,520",143
93955,10,2017,Gas- Commercial,N,460,"79,933",174
93955,11,2017,Gas- Commercial,N,463,"89,400",193
93955,12,2017,Gas- Commercial,N,458,"130,805",286
93960,9,2017,Gas- Commercial,Y,0,0,
93960,10,2017,Gas- Commercial,Y,0,0,
93960,11,2017,Gas- Commercial,N,156,"25,093",161
93960,12,2017,Gas- Commercial,Y,250,"48,660",195
94002,9,2017,Gas- Commercial,N,447,"62,734",140
94002,10,2017,Gas- Commercial,N,447,"75,698",169
94002,11,2017,Gas- Commercial,N,445,"90,043",202
94002,12,2017,Gas- Commercial,N,444,"129,864",292
94005,9,2017,Gas- Commercial,N,140,"33,295",238
94005,10,2017,Gas- Commercial,N,140,"46,777",334
94005,11,2017,Gas- Commercial,Y,0,0,
94005,12,2017,Gas- Commercial,N,141,"94,865",673
94010,9,2017,Gas- Commercial,N,809,"228,369",282
94010,10,2017,Gas- Commercial,N,810,"281,862",348
94010,11,2017,Gas- Commercial,N,809,"336,440",416
94010,12,2017,Gas- Commercial,N,808,"457,403",566
94014,9,2017,Gas- Commercial,N,399,"93,299",234
94014,10,2017,Gas- Commercial,N,400,"117,118",293
94014,11,2017,Gas- Commercial,Y,808,"380,394",471
94014,12,2017,Gas- Commercial,N,401,"157,900",394
94015,9,2017,Gas- Commercial,N,264,"142,699",541
94015,10,2017,Gas- Commercial,N,267,"161,236",604
94015,11,2017,Gas- Commercial,Y,0,0,
94015,12,2017,Gas- Commercial,N,267,"217,705",815
94019,9,2017,Gas- Commercial,N,220,"44,506",202
94019,10,2017,Gas- Commercial,N,221,"56,858",257
94019,11,2017,Gas- Commercial,N,223,"63,943",287
94019,12,2017,Gas- Commercial,N,223,"76,817",344
94022,9,2017,Gas- Commercial,Y,0,0,
94022,10,2017,Gas- Commercial,Y,0,0,
94022,11,2017,Gas- Commercial,Y,0,0,
94022,12,2017,Gas- Commercial,Y,0,0,
94024,9,2017,Gas- Commercial,Y,0,0,
94024,10,2017,Gas- Commercial,Y,0,0,
94024,11,2017,Gas- Commercial,Y,0,0,
94024,12,2017,Gas- Commercial,Y,0,0,
94025,9,2017,Gas- Commercial,Y,0,0,
94025,10,2017,Gas- Commercial,Y,0,0,
94025,11,2017,Gas- Commercial,Y,841,"505,087",601
94025,12,2017,Gas- Commercial,Y,767,"698,467",911
94027,9,2017,Gas- Commercial,Y,0,0,
94027,10,2017,Gas- Commercial,Y,0,0,
94027,11,2017,Gas- Commercial,Y,0,0,
94027,12,2017,Gas- Commercial,Y,0,0,
94028,9,2017,Gas- Commercial,Y,0,0,
94028,10,2017,Gas- Commercial,Y,0,0,
94028,11,2017,Gas- Commercial,Y,0,0,
94028,12,2017,Gas- Commercial,Y,0,0,
94030,9,2017,Gas- Commercial,Y,271,"126,463",467
94030,10,2017,Gas- Commercial,Y,270,"147,361",546
94030,11,2017,Gas- Commercial,Y,272,"153,237",563
94030,12,2017,Gas- Commercial,Y,275,"196,045",713
94038,9,2017,Gas- Commercial,Y,0,0,
94038,10,2017,Gas- Commercial,Y,0,0,
94038,11,2017,Gas- Commercial,Y,0,0,
94038,12,2017,Gas- Commercial,Y,0,0,
94040,9,2017,Gas- Commercial,Y,0,0,
94040,10,2017,Gas- Commercial,Y,0,0,
94040,11,2017,Gas- Commercial,Y,0,0,
94040,12,2017,Gas- Commercial,Y,0,0,
94041,9,2017,Gas- Commercial,Y,0,0,
94041,10,2017,Gas- Commercial,Y,0,0,
94041,11,2017,Gas- Commercial,Y,0,0,
94041,12,2017,Gas- Commercial,Y,0,0,
94043,9,2017,Gas- Commercial,Y,"1,925","603,999",314
94043,10,2017,Gas- Commercial,Y,"1,549","698,686",451
94043,11,2017,Gas- Commercial,Y,"1,537","810,010",527
94043,12,2017,Gas- Commercial,Y,"1,672","1,268,932",759
94044,9,2017,Gas- Commercial,Y,297,"52,491",177
94044,10,2017,Gas- Commercial,Y,297,"62,472",210
94044,11,2017,Gas- Commercial,Y,299,"65,256",218
94044,12,2017,Gas- Commercial,Y,299,"79,427",266
94061,9,2017,Gas- Commercial,Y,0,0,
94061,10,2017,Gas- Commercial,Y,0,0,
94061,11,2017,Gas- Commercial,N,233,"67,124",288
94061,12,2017,Gas- Commercial,Y,395,"183,326",464
94062,9,2017,Gas- Commercial,N,162,"25,272",156
94062,10,2017,Gas- Commercial,Y,218,"62,089",285
94062,11,2017,Gas- Commercial,Y,221,"75,178",340
94062,12,2017,Gas- Commercial,Y,0,0,
94063,9,2017,Gas- Commercial,Y,"2,080","475,997",229
94063,10,2017,Gas- Commercial,Y,"2,081","629,150",302
94063,11,2017,Gas- Commercial,N,"1,031","308,187",299
94063,12,2017,Gas- Commercial,N,"1,031","471,760",458
94065,9,2017,Gas- Commercial,Y,0,0,
94065,10,2017,Gas- Commercial,Y,0,0,
94065,11,2017,Gas- Commercial,Y,0,0,
94065,12,2017,Gas- Commercial,Y,0,0,
94066,9,2017,Gas- Commercial,N,423,"94,690",224
94066,10,2017,Gas- Commercial,N,423,"117,820",279
94066,11,2017,Gas- Commercial,Y,0,0,
94066,12,2017,Gas- Commercial,N,423,"181,979",430
94070,9,2017,Gas- Commercial,N,987,"130,189",132
94070,10,2017,Gas- Commercial,N,987,"154,062",156
94070,11,2017,Gas- Commercial,N,992,"195,129",197
94070,12,2017,Gas- Commercial,N,991,"291,973",295
94080,9,2017,Gas- Commercial,N,"1,051","676,061",643
94080,10,2017,Gas- Commercial,N,"1,050","823,367",784
94080,11,2017,Gas- Commercial,Y,"1,474","1,043,779",708
94080,12,2017,Gas- Commercial,N,"1,055","1,095,684","1,039"
94085,9,2017,Gas- Commercial,Y,0,0,
94085,10,2017,Gas- Commercial,Y,0,0,
94085,11,2017,Gas- Commercial,Y,0,0,
94085,12,2017,Gas- Commercial,Y,0,0,
94086,9,2017,Gas- Commercial,Y,0,0,
94086,10,2017,Gas- Commercial,Y,0,0,
94086,11,2017,Gas- Commercial,Y,0,0,
94086,12,2017,Gas- Commercial,Y,0,0,
94087,9,2017,Gas- Commercial,Y,0,0,
94087,10,2017,Gas- Commercial,Y,0,0,
94087,11,2017,Gas- Commercial,Y,0,0,
94087,12,2017,Gas- Commercial,Y,0,0,
94089,9,2017,Gas- Commercial,Y,0,0,
94089,10,2017,Gas- Commercial,Y,0,0,
94089,11,2017,Gas- Commercial,Y,0,0,
94089,12,2017,Gas- Commercial,Y,0,0,
94102,9,2017,Gas- Commercial,N,442,"248,852",563
94102,10,2017,Gas- Commercial,N,448,"259,203",579
94102,11,2017,Gas- Commercial,N,449,"273,163",608
94102,12,2017,Gas- Commercial,N,451,"323,758",718
94103,9,2017,Gas- Commercial,N,"1,088","252,189",232
94103,10,2017,Gas- Commercial,N,"1,088","299,311",275
94103,11,2017,Gas- Commercial,N,"1,093","360,068",329
94103,12,2017,Gas- Commercial,N,"1,086","462,027",425
94104,9,2017,Gas- Commercial,N,58,"20,651",356
94104,10,2017,Gas- Commercial,N,57,"23,845",418
94104,11,2017,Gas- Commercial,N,56,"37,029",661
94104,12,2017,Gas- Commercial,Y,0,0,
94105,9,2017,Gas- Commercial,N,170,"104,774",616
94105,10,2017,Gas- Commercial,N,172,"143,399",834
94105,11,2017,Gas- Commercial,N,173,"189,684","1,096"
94105,12,2017,Gas- Commercial,N,172,"243,789","1,417"
94107,9,2017,Gas- Commercial,Y,788,"237,972",302
94107,10,2017,Gas- Commercial,Y,786,"278,086",354
94107,11,2017,Gas- Commercial,Y,789,"334,619",424
94107,12,2017,Gas- Commercial,Y,790,"429,848",544
94108,9,2017,Gas- Commercial,N,443,"132,301",299
94108,10,2017,Gas- Commercial,N,439,"142,869",325
94108,11,2017,Gas- Commercial,N,442,"165,534",375
94108,12,2017,Gas- Commercial,Y,496,"229,171",462
94109,9,2017,Gas- Commercial,N,665,"204,316",307
94109,10,2017,Gas- Commercial,N,665,"221,645",333
94109,11,2017,Gas- Commercial,N,664,"283,794",427
94109,12,2017,Gas- Commercial,Y,"1,132","553,226",489
94110,9,2017,Gas- Commercial,N,"1,030","175,687",171
94110,10,2017,Gas- Commercial,N,"1,033","195,185",189
94110,11,2017,Gas- Commercial,N,"1,037","221,198",213
94110,12,2017,Gas- Commercial,N,"1,037","279,877",270
94111,9,2017,Gas- Commercial,N,255,"133,177",522
94111,10,2017,Gas- Commercial,N,254,"166,394",655
94111,11,2017,Gas- Commercial,N,254,"243,337",958
94111,12,2017,Gas- Commercial,N,252,"320,123","1,270"
94112,9,2017,Gas- Commercial,N,436,"80,231",184
94112,10,2017,Gas- Commercial,N,439,"91,992",210
94112,11,2017,Gas- Commercial,Y,670,"168,874",252
94112,12,2017,Gas- Commercial,Y,669,"229,978",344
