ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93203,1,2016,Elec- Agricultural,Y,0,0,
93203,2,2016,Elec- Agricultural,Y,146,"4,241,389","29,051"
93203,3,2016,Elec- Agricultural,Y,146,"7,654,710","52,430"
93204,1,2016,Elec- Agricultural,Y,0,0,
93204,2,2016,Elec- Agricultural,Y,0,0,
93204,3,2016,Elec- Agricultural,Y,0,0,
93206,1,2016,Elec- Agricultural,Y,0,0,
93206,2,2016,Elec- Agricultural,Y,0,0,
93206,3,2016,Elec- Agricultural,Y,0,0,
93210,1,2016,Elec- Agricultural,Y,0,0,
93210,2,2016,Elec- Agricultural,Y,99,"1,983,453","20,035"
93210,3,2016,Elec- Agricultural,N,72,"2,483,166","34,488"
93212,1,2016,Elec- Agricultural,Y,0,0,
93212,2,2016,Elec- Agricultural,Y,0,0,
93212,3,2016,Elec- Agricultural,Y,0,0,
93215,1,2016,Elec- Agricultural,Y,0,0,
93215,2,2016,Elec- Agricultural,Y,0,0,
93215,3,2016,Elec- Agricultural,Y,0,0,
93219,1,2016,Elec- Agricultural,Y,0,0,
93219,2,2016,Elec- Agricultural,Y,0,0,
93219,3,2016,Elec- Agricultural,Y,0,0,
93225,1,2016,Elec- Agricultural,Y,0,0,
93225,2,2016,Elec- Agricultural,Y,0,0,
93225,3,2016,Elec- Agricultural,Y,0,0,
93230,1,2016,Elec- Agricultural,Y,0,0,
93230,2,2016,Elec- Agricultural,Y,0,0,
93230,3,2016,Elec- Agricultural,Y,0,0,
93234,1,2016,Elec- Agricultural,Y,235,"4,175,103","17,766"
93234,2,2016,Elec- Agricultural,Y,0,0,
93234,3,2016,Elec- Agricultural,Y,0,0,
93239,1,2016,Elec- Agricultural,Y,0,0,
93239,2,2016,Elec- Agricultural,Y,0,0,
93239,3,2016,Elec- Agricultural,Y,0,0,
93241,1,2016,Elec- Agricultural,Y,0,0,
93241,2,2016,Elec- Agricultural,Y,0,0,
93241,3,2016,Elec- Agricultural,Y,0,0,
93242,1,2016,Elec- Agricultural,Y,0,0,
