ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
92304,7,2015,Gas- Commercial,Y,0,0,
92304,8,2015,Gas- Commercial,Y,0,0,
92304,9,2015,Gas- Commercial,Y,0,0,
92365,7,2015,Gas- Commercial,Y,0,0,
92365,8,2015,Gas- Commercial,Y,0,0,
92365,9,2015,Gas- Commercial,Y,0,0,
93203,7,2015,Gas- Commercial,Y,0,0,
93203,8,2015,Gas- Commercial,Y,0,0,
93203,9,2015,Gas- Commercial,Y,0,0,
93204,7,2015,Gas- Commercial,Y,0,0,
93204,8,2015,Gas- Commercial,Y,0,0,
93204,9,2015,Gas- Commercial,Y,0,0,
93210,7,2015,Gas- Commercial,Y,0,0,
93210,8,2015,Gas- Commercial,Y,0,0,
93210,9,2015,Gas- Commercial,Y,0,0,
93224,7,2015,Gas- Commercial,Y,0,0,
93224,8,2015,Gas- Commercial,Y,0,0,
93224,9,2015,Gas- Commercial,Y,0,0,
93234,7,2015,Gas- Commercial,Y,0,0,
93234,8,2015,Gas- Commercial,Y,0,0,
93234,9,2015,Gas- Commercial,Y,0,0,
93239,7,2015,Gas- Commercial,Y,0,0,
93239,8,2015,Gas- Commercial,Y,0,0,
93239,9,2015,Gas- Commercial,Y,0,0,
93252,7,2015,Gas- Commercial,Y,0,0,
93252,8,2015,Gas- Commercial,Y,0,0,
93252,9,2015,Gas- Commercial,Y,0,0,
93263,7,2015,Gas- Commercial,Y,0,0,
93263,8,2015,Gas- Commercial,Y,0,0,
93263,9,2015,Gas- Commercial,Y,0,0,
93268,7,2015,Gas- Commercial,Y,0,0,
93268,8,2015,Gas- Commercial,Y,0,0,
93268,9,2015,Gas- Commercial,Y,0,0,
93280,7,2015,Gas- Commercial,Y,0,0,
93280,8,2015,Gas- Commercial,Y,0,0,
93280,9,2015,Gas- Commercial,Y,0,0,
93301,7,2015,Gas- Commercial,N,"1,155","83,070",72
93301,8,2015,Gas- Commercial,N,"1,153","84,638",73
93301,9,2015,Gas- Commercial,N,"1,151","86,057",75
93304,7,2015,Gas- Commercial,N,629,"69,896",111
93304,8,2015,Gas- Commercial,N,625,"70,557",113
93304,9,2015,Gas- Commercial,N,624,"68,669",110
93305,7,2015,Gas- Commercial,N,503,"43,917",87
93305,8,2015,Gas- Commercial,N,500,"43,859",88
93305,9,2015,Gas- Commercial,N,499,"44,516",89
93306,7,2015,Gas- Commercial,Y,0,0,
93306,8,2015,Gas- Commercial,N,357,"63,337",177
93306,9,2015,Gas- Commercial,N,356,"64,343",181
93307,7,2015,Gas- Commercial,Y,648,"62,556",97
93307,8,2015,Gas- Commercial,Y,644,"61,981",96
93307,9,2015,Gas- Commercial,Y,644,"64,625",100
93308,7,2015,Gas- Commercial,Y,858,"125,221",146
93308,8,2015,Gas- Commercial,Y,497,"51,854",104
93308,9,2015,Gas- Commercial,Y,499,"47,162",95
93309,7,2015,Gas- Commercial,N,409,"45,575",111
93309,8,2015,Gas- Commercial,N,407,"45,812",113
93309,9,2015,Gas- Commercial,N,402,"45,195",112
93311,7,2015,Gas- Commercial,Y,0,0,
93311,8,2015,Gas- Commercial,Y,0,0,
93311,9,2015,Gas- Commercial,Y,0,0,
93313,7,2015,Gas- Commercial,Y,543,"57,602",106
93313,8,2015,Gas- Commercial,Y,541,"58,692",108
93313,9,2015,Gas- Commercial,Y,545,"60,518",111
93314,7,2015,Gas- Commercial,Y,0,0,
93314,8,2015,Gas- Commercial,Y,0,0,
93314,9,2015,Gas- Commercial,Y,0,0,
93432,7,2015,Gas- Commercial,Y,0,0,
93432,8,2015,Gas- Commercial,Y,0,0,
93432,9,2015,Gas- Commercial,Y,0,0,
93446,7,2015,Gas- Commercial,Y,0,0,
93446,8,2015,Gas- Commercial,Y,0,0,
93446,9,2015,Gas- Commercial,Y,0,0,
