ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
92304,7,2013,Gas- Commercial,Y,0,0,
92304,8,2013,Gas- Commercial,Y,0,0,
92304,9,2013,Gas- Commercial,Y,0,0,
92365,7,2013,Gas- Commercial,Y,0,0,
92365,8,2013,Gas- Commercial,Y,0,0,
92365,9,2013,Gas- Commercial,Y,0,0,
93203,7,2013,Gas- Commercial,Y,0,0,
93203,8,2013,Gas- Commercial,Y,0,0,
93203,9,2013,Gas- Commercial,Y,0,0,
93204,7,2013,Gas- Commercial,Y,0,0,
93204,8,2013,Gas- Commercial,Y,0,0,
93204,9,2013,Gas- Commercial,Y,0,0,
93210,7,2013,Gas- Commercial,Y,0,0,
93210,8,2013,Gas- Commercial,Y,0,0,
93210,9,2013,Gas- Commercial,Y,0,0,
93224,7,2013,Gas- Commercial,Y,0,0,
93224,8,2013,Gas- Commercial,Y,0,0,
93224,9,2013,Gas- Commercial,Y,0,0,
93234,7,2013,Gas- Commercial,Y,0,0,
93234,8,2013,Gas- Commercial,Y,0,0,
93234,9,2013,Gas- Commercial,Y,0,0,
93239,7,2013,Gas- Commercial,Y,0,0,
93239,8,2013,Gas- Commercial,Y,0,0,
93239,9,2013,Gas- Commercial,Y,0,0,
93252,7,2013,Gas- Commercial,Y,0,0,
93252,8,2013,Gas- Commercial,Y,0,0,
93252,9,2013,Gas- Commercial,Y,0,0,
93263,7,2013,Gas- Commercial,Y,0,0,
93263,8,2013,Gas- Commercial,Y,0,0,
93263,9,2013,Gas- Commercial,Y,0,0,
93268,7,2013,Gas- Commercial,Y,0,0,
93268,8,2013,Gas- Commercial,Y,0,0,
93268,9,2013,Gas- Commercial,Y,0,0,
93280,7,2013,Gas- Commercial,Y,0,0,
93280,8,2013,Gas- Commercial,Y,0,0,
93280,9,2013,Gas- Commercial,Y,0,0,
93301,7,2013,Gas- Commercial,Y,"5,478","649,391",119
93301,8,2013,Gas- Commercial,N,"1,188","85,726",72
93301,9,2013,Gas- Commercial,N,"1,186","88,765",75
93304,7,2013,Gas- Commercial,Y,0,0,
93304,8,2013,Gas- Commercial,N,616,"71,634",116
93304,9,2013,Gas- Commercial,N,617,"69,945",113
93305,7,2013,Gas- Commercial,Y,0,0,
93305,8,2013,Gas- Commercial,N,510,"47,872",94
93305,9,2013,Gas- Commercial,N,507,"48,788",96
93306,7,2013,Gas- Commercial,Y,0,0,
93306,8,2013,Gas- Commercial,N,345,"61,212",177
93306,9,2013,Gas- Commercial,N,346,"65,232",189
93307,7,2013,Gas- Commercial,Y,0,0,
93307,8,2013,Gas- Commercial,Y,645,"65,889",102
93307,9,2013,Gas- Commercial,Y,645,"68,060",106
93308,7,2013,Gas- Commercial,Y,0,0,
93308,8,2013,Gas- Commercial,Y,501,"58,570",117
93308,9,2013,Gas- Commercial,Y,503,"60,238",120
93309,7,2013,Gas- Commercial,Y,0,0,
93309,8,2013,Gas- Commercial,N,403,"52,091",129
93309,9,2013,Gas- Commercial,N,404,"52,306",129
93311,7,2013,Gas- Commercial,Y,0,0,
93311,8,2013,Gas- Commercial,Y,0,0,
93311,9,2013,Gas- Commercial,Y,0,0,
93313,7,2013,Gas- Commercial,Y,0,0,
93313,8,2013,Gas- Commercial,Y,517,"56,601",109
93313,9,2013,Gas- Commercial,Y,522,"58,162",111
93314,7,2013,Gas- Commercial,Y,0,0,
93314,8,2013,Gas- Commercial,Y,0,0,
93314,9,2013,Gas- Commercial,Y,0,0,
93432,7,2013,Gas- Commercial,Y,0,0,
93432,8,2013,Gas- Commercial,Y,0,0,
93432,9,2013,Gas- Commercial,Y,0,0,
93446,7,2013,Gas- Commercial,Y,0,0,
93446,8,2013,Gas- Commercial,Y,0,0,
93446,9,2013,Gas- Commercial,Y,0,0,
93450,7,2013,Gas- Commercial,Y,0,0,
93450,8,2013,Gas- Commercial,Y,0,0,
93450,9,2013,Gas- Commercial,Y,0,0,
93461,7,2013,Gas- Commercial,Y,0,0,
93461,8,2013,Gas- Commercial,Y,0,0,
93461,9,2013,Gas- Commercial,Y,0,0,
93516,7,2013,Gas- Commercial,Y,96,"6,658",69
93516,8,2013,Gas- Commercial,Y,106,"7,989",75
93516,9,2013,Gas- Commercial,Y,105,"7,369",70
93523,7,2013,Gas- Commercial,Y,0,0,
93523,8,2013,Gas- Commercial,Y,0,0,
93523,9,2013,Gas- Commercial,Y,0,0,
93555,7,2013,Gas- Commercial,N,508,"37,342",74
93555,8,2013,Gas- Commercial,N,506,"39,310",78
93555,9,2013,Gas- Commercial,N,512,"41,524",81
93561,7,2013,Gas- Commercial,Y,0,0,
93561,8,2013,Gas- Commercial,Y,0,0,
93561,9,2013,Gas- Commercial,Y,0,0,
93562,7,2013,Gas- Commercial,Y,0,0,
93562,8,2013,Gas- Commercial,Y,0,0,
93562,9,2013,Gas- Commercial,Y,0,0,
93608,7,2013,Gas- Commercial,Y,0,0,
93608,8,2013,Gas- Commercial,Y,0,0,
93608,9,2013,Gas- Commercial,Y,0,0,
93610,7,2013,Gas- Commercial,Y,0,0,
93610,8,2013,Gas- Commercial,Y,0,0,
93610,9,2013,Gas- Commercial,Y,0,0,
93611,7,2013,Gas- Commercial,Y,0,0,
93611,8,2013,Gas- Commercial,Y,0,0,
93611,9,2013,Gas- Commercial,Y,0,0,
93612,7,2013,Gas- Commercial,N,872,"94,167",108
93612,8,2013,Gas- Commercial,N,881,"98,532",112
93612,9,2013,Gas- Commercial,N,883,"97,726",111
93616,7,2013,Gas- Commercial,Y,0,0,
93616,8,2013,Gas- Commercial,Y,0,0,
