ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
92304,4,2013,Gas- Commercial,Y,0,0,
92304,5,2013,Gas- Commercial,Y,0,0,
92304,6,2013,Gas- Commercial,Y,0,0,
92365,4,2013,Gas- Commercial,Y,0,0,
92365,5,2013,Gas- Commercial,Y,0,0,
92365,6,2013,Gas- Commercial,Y,0,0,
93203,4,2013,Gas- Commercial,Y,0,0,
93203,5,2013,Gas- Commercial,Y,0,0,
93203,6,2013,Gas- Commercial,Y,0,0,
93204,4,2013,Gas- Commercial,Y,0,0,
93204,5,2013,Gas- Commercial,Y,0,0,
93204,6,2013,Gas- Commercial,Y,0,0,
93210,4,2013,Gas- Commercial,Y,0,0,
93210,5,2013,Gas- Commercial,Y,0,0,
93210,6,2013,Gas- Commercial,Y,0,0,
93224,4,2013,Gas- Commercial,Y,0,0,
93224,5,2013,Gas- Commercial,Y,0,0,
93224,6,2013,Gas- Commercial,Y,0,0,
93234,4,2013,Gas- Commercial,Y,0,0,
93234,5,2013,Gas- Commercial,Y,0,0,
93234,6,2013,Gas- Commercial,Y,0,0,
93239,4,2013,Gas- Commercial,Y,0,0,
93239,5,2013,Gas- Commercial,Y,0,0,
93239,6,2013,Gas- Commercial,Y,0,0,
93252,4,2013,Gas- Commercial,Y,0,0,
93252,5,2013,Gas- Commercial,Y,0,0,
93252,6,2013,Gas- Commercial,Y,0,0,
93263,4,2013,Gas- Commercial,Y,0,0,
93263,5,2013,Gas- Commercial,Y,0,0,
93263,6,2013,Gas- Commercial,Y,0,0,
93268,4,2013,Gas- Commercial,Y,0,0,
93268,5,2013,Gas- Commercial,Y,0,0,
93268,6,2013,Gas- Commercial,Y,459,"39,843",87
93280,6,2013,Gas- Commercial,Y,0,0,
93301,4,2013,Gas- Commercial,N,"1,215","114,088",94
93301,5,2013,Gas- Commercial,N,"1,215","99,659",82
93301,6,2013,Gas- Commercial,N,"1,203","85,528",71
93304,4,2013,Gas- Commercial,Y,0,0,
93304,5,2013,Gas- Commercial,Y,0,0,
93304,6,2013,Gas- Commercial,N,617,"73,204",119
93305,4,2013,Gas- Commercial,N,521,"67,922",130
93305,5,2013,Gas- Commercial,N,518,"59,244",114
93305,6,2013,Gas- Commercial,N,511,"47,900",94
93306,4,2013,Gas- Commercial,N,347,"77,855",224
93306,5,2013,Gas- Commercial,N,346,"72,982",211
93306,6,2013,Gas- Commercial,Y,0,0,
93307,4,2013,Gas- Commercial,Y,"1,752","270,363",154
93307,5,2013,Gas- Commercial,Y,"1,746","227,899",131
93307,6,2013,Gas- Commercial,Y,644,"69,083",107
93308,4,2013,Gas- Commercial,Y,509,"66,780",131
93308,5,2013,Gas- Commercial,Y,508,"63,468",125
93308,6,2013,Gas- Commercial,Y,850,"132,836",156
93309,4,2013,Gas- Commercial,Y,439,"73,591",168
93309,5,2013,Gas- Commercial,Y,439,"65,438",149
93309,6,2013,Gas- Commercial,N,402,"51,535",128
93311,4,2013,Gas- Commercial,Y,0,0,
93311,5,2013,Gas- Commercial,Y,0,0,
93311,6,2013,Gas- Commercial,Y,0,0,
93313,4,2013,Gas- Commercial,Y,0,0,
93313,5,2013,Gas- Commercial,Y,0,0,
93313,6,2013,Gas- Commercial,Y,520,"55,140",106
93314,4,2013,Gas- Commercial,Y,0,0,
93314,5,2013,Gas- Commercial,Y,0,0,
93314,6,2013,Gas- Commercial,Y,0,0,
93432,4,2013,Gas- Commercial,Y,0,0,
93432,5,2013,Gas- Commercial,Y,0,0,
93432,6,2013,Gas- Commercial,Y,0,0,
93446,4,2013,Gas- Commercial,Y,0,0,
93446,5,2013,Gas- Commercial,Y,0,0,
93446,6,2013,Gas- Commercial,Y,0,0,
93450,4,2013,Gas- Commercial,Y,0,0,
93450,5,2013,Gas- Commercial,Y,0,0,
93450,6,2013,Gas- Commercial,Y,0,0,
93461,4,2013,Gas- Commercial,Y,0,0,
93461,5,2013,Gas- Commercial,Y,0,0,
93461,6,2013,Gas- Commercial,Y,0,0,
93516,4,2013,Gas- Commercial,Y,0,0,
93516,5,2013,Gas- Commercial,Y,70,"8,044",115
93516,6,2013,Gas- Commercial,Y,104,"8,628",83
93523,4,2013,Gas- Commercial,Y,0,0,
93523,5,2013,Gas- Commercial,Y,0,0,
93523,6,2013,Gas- Commercial,Y,0,0,
93555,4,2013,Gas- Commercial,Y,637,"63,504",100
93555,5,2013,Gas- Commercial,Y,553,"48,507",88
93555,6,2013,Gas- Commercial,N,508,"39,459",78
93561,4,2013,Gas- Commercial,Y,0,0,
93561,5,2013,Gas- Commercial,Y,0,0,
93561,6,2013,Gas- Commercial,Y,0,0,
93562,4,2013,Gas- Commercial,Y,0,0,
93562,5,2013,Gas- Commercial,Y,0,0,
93562,6,2013,Gas- Commercial,Y,0,0,
93608,4,2013,Gas- Commercial,Y,0,0,
93608,5,2013,Gas- Commercial,Y,0,0,
93608,6,2013,Gas- Commercial,Y,0,0,
93610,4,2013,Gas- Commercial,Y,0,0,
93610,5,2013,Gas- Commercial,Y,0,0,
93610,6,2013,Gas- Commercial,Y,0,0,
93611,4,2013,Gas- Commercial,Y,"1,027","192,340",187
93611,5,2013,Gas- Commercial,Y,"1,020","179,105",176
93611,6,2013,Gas- Commercial,Y,0,0,
93612,4,2013,Gas- Commercial,N,886,"114,543",129
93612,5,2013,Gas- Commercial,N,883,"108,116",122
93612,6,2013,Gas- Commercial,N,875,"98,526",113
93616,4,2013,Gas- Commercial,Y,0,0,
93616,5,2013,Gas- Commercial,Y,0,0,
93616,6,2013,Gas- Commercial,Y,0,0,
93619,4,2013,Gas- Commercial,Y,0,0,
93619,5,2013,Gas- Commercial,Y,0,0,
93619,6,2013,Gas- Commercial,Y,0,0,
93620,4,2013,Gas- Commercial,Y,0,0,
93620,5,2013,Gas- Commercial,Y,0,0,
93620,6,2013,Gas- Commercial,Y,0,0,
93622,4,2013,Gas- Commercial,Y,0,0,
93622,5,2013,Gas- Commercial,Y,0,0,
93622,6,2013,Gas- Commercial,Y,0,0,
93625,4,2013,Gas- Commercial,Y,0,0,
93625,5,2013,Gas- Commercial,Y,0,0,
93625,6,2013,Gas- Commercial,Y,0,0,
93627,4,2013,Gas- Commercial,Y,0,0,
93627,5,2013,Gas- Commercial,Y,0,0,
93627,6,2013,Gas- Commercial,Y,0,0,
93630,4,2013,Gas- Commercial,Y,0,0,
93630,5,2013,Gas- Commercial,Y,0,0,
93630,6,2013,Gas- Commercial,Y,0,0,
93631,4,2013,Gas- Commercial,Y,0,0,
93631,5,2013,Gas- Commercial,Y,0,0,
93631,6,2013,Gas- Commercial,Y,0,0,
93635,4,2013,Gas- Commercial,Y,527,"83,430",158
93635,5,2013,Gas- Commercial,N,419,"55,075",131
93635,6,2013,Gas- Commercial,N,422,"49,823",118
93636,4,2013,Gas- Commercial,Y,0,0,
93636,5,2013,Gas- Commercial,Y,0,0,
93636,6,2013,Gas- Commercial,Y,0,0,
93637,4,2013,Gas- Commercial,Y,907,"217,303",240
93637,5,2013,Gas- Commercial,Y,914,"186,867",204
93637,6,2013,Gas- Commercial,Y,911,"174,141",191
93638,4,2013,Gas- Commercial,Y,481,"56,021",116
93638,5,2013,Gas- Commercial,Y,483,"50,978",106
93638,6,2013,Gas- Commercial,Y,487,"43,580",89
93640,4,2013,Gas- Commercial,Y,0,0,
93640,5,2013,Gas- Commercial,Y,0,0,
