ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93202,4,2014,Elec- Agricultural,Y,0,0,
93202,5,2014,Elec- Agricultural,Y,0,0,
93202,6,2014,Elec- Agricultural,Y,0,0,
93203,4,2014,Elec- Agricultural,Y,135,"8,773,896","64,992"
93203,5,2014,Elec- Agricultural,Y,135,"12,381,623","91,716"
93203,6,2014,Elec- Agricultural,Y,136,"12,800,439","94,121"
93204,4,2014,Elec- Agricultural,Y,0,0,
93204,5,2014,Elec- Agricultural,Y,0,0,
93204,6,2014,Elec- Agricultural,Y,0,0,
93206,4,2014,Elec- Agricultural,Y,0,0,
93206,5,2014,Elec- Agricultural,Y,0,0,
93206,6,2014,Elec- Agricultural,Y,0,0,
93210,4,2014,Elec- Agricultural,Y,0,0,
93210,5,2014,Elec- Agricultural,Y,0,0,
93210,6,2014,Elec- Agricultural,Y,0,0,
93212,4,2014,Elec- Agricultural,Y,0,0,
93212,5,2014,Elec- Agricultural,Y,0,0,
93212,6,2014,Elec- Agricultural,Y,0,0,
93215,4,2014,Elec- Agricultural,Y,0,0,
93215,5,2014,Elec- Agricultural,Y,0,0,
93215,6,2014,Elec- Agricultural,Y,0,0,
93219,4,2014,Elec- Agricultural,Y,0,0,
93219,5,2014,Elec- Agricultural,Y,0,0,
93219,6,2014,Elec- Agricultural,Y,0,0,
93225,4,2014,Elec- Agricultural,Y,0,0,
93225,5,2014,Elec- Agricultural,Y,0,0,
93225,6,2014,Elec- Agricultural,Y,0,0,
93230,4,2014,Elec- Agricultural,Y,0,0,
93230,5,2014,Elec- Agricultural,Y,605,"33,005,324","54,554"
93230,6,2014,Elec- Agricultural,Y,606,"37,922,512","62,578"
93234,4,2014,Elec- Agricultural,Y,0,0,
93234,5,2014,Elec- Agricultural,Y,0,0,
93234,6,2014,Elec- Agricultural,Y,0,0,
93239,4,2014,Elec- Agricultural,Y,0,0,
93239,5,2014,Elec- Agricultural,Y,0,0,
93239,6,2014,Elec- Agricultural,Y,0,0,
93241,4,2014,Elec- Agricultural,Y,0,0,
93241,5,2014,Elec- Agricultural,Y,0,0,
93241,6,2014,Elec- Agricultural,Y,0,0,
93242,4,2014,Elec- Agricultural,N,211,"1,863,457","8,832"
93242,5,2014,Elec- Agricultural,N,210,"2,589,113","12,329"
93242,6,2014,Elec- Agricultural,Y,0,0,
93243,4,2014,Elec- Agricultural,Y,0,0,
93243,5,2014,Elec- Agricultural,Y,0,0,
93243,6,2014,Elec- Agricultural,Y,0,0,
93245,4,2014,Elec- Agricultural,Y,"1,078","38,341,497","35,567"
93245,5,2014,Elec- Agricultural,Y,0,0,
93245,6,2014,Elec- Agricultural,Y,773,"34,366,020","44,458"
93249,4,2014,Elec- Agricultural,Y,0,0,
93249,5,2014,Elec- Agricultural,Y,0,0,
93249,6,2014,Elec- Agricultural,Y,0,0,
93250,4,2014,Elec- Agricultural,Y,0,0,
93250,5,2014,Elec- Agricultural,Y,169,"9,565,735","56,602"
93250,6,2014,Elec- Agricultural,Y,169,"10,832,080","64,095"
93251,4,2014,Elec- Agricultural,Y,0,0,
93251,5,2014,Elec- Agricultural,Y,0,0,
