ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93930,8,2017,Gas- Commercial,Y,796,"118,916",149
93930,9,2017,Gas- Commercial,Y,955,"149,295",156
93933,7,2017,Gas- Commercial,N,292,"45,422",156
93933,8,2017,Gas- Commercial,Y,0,0,
93933,9,2017,Gas- Commercial,N,293,"40,436",138
93940,7,2017,Gas- Commercial,Y,"1,759","577,002",328
93940,8,2017,Gas- Commercial,Y,"1,764","530,958",301
93940,9,2017,Gas- Commercial,Y,"1,762","460,132",261
93944,9,2017,Gas- Commercial,Y,0,0,
93950,7,2017,Gas- Commercial,Y,0,0,
93950,8,2017,Gas- Commercial,Y,0,0,
93950,9,2017,Gas- Commercial,Y,0,0,
93953,7,2017,Gas- Commercial,Y,0,0,
93953,8,2017,Gas- Commercial,Y,0,0,
93953,9,2017,Gas- Commercial,Y,0,0,
93955,7,2017,Gas- Commercial,N,461,"75,318",163
93955,8,2017,Gas- Commercial,Y,754,"128,603",171
93955,9,2017,Gas- Commercial,N,459,"66,085",144
93960,7,2017,Gas- Commercial,Y,0,0,
93960,8,2017,Gas- Commercial,Y,248,"34,918",141
93960,9,2017,Gas- Commercial,Y,0,0,
94002,7,2017,Gas- Commercial,N,448,"65,050",145
94002,8,2017,Gas- Commercial,N,447,"66,771",149
94002,9,2017,Gas- Commercial,N,447,"62,734",140
94005,7,2017,Gas- Commercial,N,140,"40,178",287
94005,8,2017,Gas- Commercial,N,140,"35,787",256
94005,9,2017,Gas- Commercial,N,140,"33,295",238
94010,7,2017,Gas- Commercial,N,802,"229,521",286
94010,8,2017,Gas- Commercial,N,807,"237,172",294
94010,9,2017,Gas- Commercial,N,808,"228,350",283
94014,7,2017,Gas- Commercial,N,397,"96,721",244
94014,8,2017,Gas- Commercial,N,397,"106,311",268
94014,9,2017,Gas- Commercial,N,399,"93,308",234
94015,7,2017,Gas- Commercial,N,261,"163,704",627
94015,8,2017,Gas- Commercial,N,263,"158,805",604
94015,9,2017,Gas- Commercial,N,264,"142,699",541
94019,7,2017,Gas- Commercial,N,220,"52,777",240
94019,8,2017,Gas- Commercial,N,220,"48,761",222
94019,9,2017,Gas- Commercial,N,220,"44,506",202
94022,7,2017,Gas- Commercial,Y,0,0,
94022,8,2017,Gas- Commercial,Y,0,0,
94022,9,2017,Gas- Commercial,Y,0,0,
94024,7,2017,Gas- Commercial,Y,0,0,
94024,8,2017,Gas- Commercial,Y,0,0,
94024,9,2017,Gas- Commercial,Y,0,0,
94025,7,2017,Gas- Commercial,Y,0,0,
94025,8,2017,Gas- Commercial,Y,0,0,
94025,9,2017,Gas- Commercial,Y,0,0,
94027,7,2017,Gas- Commercial,Y,0,0,
94027,8,2017,Gas- Commercial,Y,0,0,
94027,9,2017,Gas- Commercial,Y,0,0,
94028,7,2017,Gas- Commercial,Y,0,0,
94028,8,2017,Gas- Commercial,Y,0,0,
94028,9,2017,Gas- Commercial,Y,0,0,
94030,7,2017,Gas- Commercial,Y,272,"133,216",490
94030,8,2017,Gas- Commercial,Y,271,"131,405",485
94030,9,2017,Gas- Commercial,Y,271,"126,463",467
94038,7,2017,Gas- Commercial,Y,0,0,
94038,8,2017,Gas- Commercial,Y,0,0,
94038,9,2017,Gas- Commercial,Y,0,0,
94040,7,2017,Gas- Commercial,Y,0,0,
94040,8,2017,Gas- Commercial,Y,0,0,
94040,9,2017,Gas- Commercial,Y,0,0,
94041,7,2017,Gas- Commercial,Y,0,0,
94041,8,2017,Gas- Commercial,Y,0,0,
94041,9,2017,Gas- Commercial,Y,0,0,
94043,7,2017,Gas- Commercial,Y,"1,551","530,227",342
94043,8,2017,Gas- Commercial,Y,"1,929","614,096",318
94043,9,2017,Gas- Commercial,Y,"1,925","603,954",314
94044,7,2017,Gas- Commercial,Y,295,"61,850",210
94044,8,2017,Gas- Commercial,Y,297,"59,724",201
94044,9,2017,Gas- Commercial,Y,297,"52,496",177
94061,7,2017,Gas- Commercial,Y,0,0,
94061,8,2017,Gas- Commercial,Y,0,0,
94061,9,2017,Gas- Commercial,Y,0,0,
94062,7,2017,Gas- Commercial,Y,220,"38,452",175
94062,8,2017,Gas- Commercial,N,163,"25,312",155
94062,9,2017,Gas- Commercial,N,162,"25,272",156
94063,7,2017,Gas- Commercial,Y,"2,093","495,731",237
94063,8,2017,Gas- Commercial,Y,"2,085","500,563",240
94063,9,2017,Gas- Commercial,Y,"2,082","475,925",229
94065,7,2017,Gas- Commercial,Y,0,0,
94065,8,2017,Gas- Commercial,Y,0,0,
94065,9,2017,Gas- Commercial,Y,0,0,
94066,7,2017,Gas- Commercial,N,420,"109,123",260
94066,8,2017,Gas- Commercial,N,420,"103,280",246
94066,9,2017,Gas- Commercial,N,423,"94,689",224
94070,7,2017,Gas- Commercial,N,990,"136,964",138
94070,8,2017,Gas- Commercial,N,981,"139,687",142
94070,9,2017,Gas- Commercial,N,985,"130,179",132
94080,7,2017,Gas- Commercial,N,"1,052","802,366",763
94080,8,2017,Gas- Commercial,N,"1,051","766,090",729
94080,9,2017,Gas- Commercial,N,"1,052","676,061",643
94085,7,2017,Gas- Commercial,Y,0,0,
94085,8,2017,Gas- Commercial,Y,729,"261,888",359
94085,9,2017,Gas- Commercial,Y,0,0,
94086,7,2017,Gas- Commercial,Y,0,0,
94086,8,2017,Gas- Commercial,Y,0,0,
94086,9,2017,Gas- Commercial,Y,0,0,
94087,7,2017,Gas- Commercial,Y,0,0,
94087,8,2017,Gas- Commercial,Y,0,0,
94087,9,2017,Gas- Commercial,Y,0,0,
94089,7,2017,Gas- Commercial,Y,0,0,
94089,8,2017,Gas- Commercial,Y,0,0,
94089,9,2017,Gas- Commercial,Y,0,0,
94102,7,2017,Gas- Commercial,N,435,"255,229",587
94102,8,2017,Gas- Commercial,N,438,"249,364",569
94102,9,2017,Gas- Commercial,N,441,"253,384",575
94103,7,2017,Gas- Commercial,N,"1,089","300,642",276
94103,8,2017,Gas- Commercial,N,"1,092","295,471",271
94103,9,2017,Gas- Commercial,N,"1,089","250,839",230
94104,7,2017,Gas- Commercial,N,56,"33,057",590
94104,8,2017,Gas- Commercial,Y,0,0,
94104,9,2017,Gas- Commercial,N,58,"20,715",357
94105,7,2017,Gas- Commercial,N,168,"144,167",858
94105,8,2017,Gas- Commercial,Y,0,0,
94105,9,2017,Gas- Commercial,N,170,"104,899",617
94107,7,2017,Gas- Commercial,Y,780,"272,352",349
94107,8,2017,Gas- Commercial,Y,783,"272,771",348
94107,9,2017,Gas- Commercial,Y,788,"237,980",302
94108,7,2017,Gas- Commercial,N,438,"151,722",346
94108,8,2017,Gas- Commercial,Y,0,0,
94108,9,2017,Gas- Commercial,N,443,"133,856",302
94109,7,2017,Gas- Commercial,N,662,"244,848",370
94109,8,2017,Gas- Commercial,N,666,"231,591",348
94109,9,2017,Gas- Commercial,N,665,"202,247",304
94110,7,2017,Gas- Commercial,N,"1,029","193,309",188
94110,8,2017,Gas- Commercial,N,"1,032","191,171",185
94110,9,2017,Gas- Commercial,N,"1,030","175,715",171
94111,7,2017,Gas- Commercial,N,256,"178,909",699
94111,8,2017,Gas- Commercial,Y,0,0,
94111,9,2017,Gas- Commercial,N,255,"131,558",516
94112,7,2017,Gas- Commercial,N,434,"94,598",218
94112,8,2017,Gas- Commercial,N,436,"106,437",244
94112,9,2017,Gas- Commercial,N,436,"80,231",184
94114,7,2017,Gas- Commercial,Y,525,"87,110",166
94114,8,2017,Gas- Commercial,Y,526,"84,574",161
94114,9,2017,Gas- Commercial,Y,529,"76,519",145
94115,7,2017,Gas- Commercial,N,461,"140,733",305
94115,8,2017,Gas- Commercial,N,462,"134,493",291
94115,9,2017,Gas- Commercial,N,462,"116,829",253
94116,7,2017,Gas- Commercial,Y,405,"93,850",232
94116,8,2017,Gas- Commercial,Y,403,"93,375",232
94116,9,2017,Gas- Commercial,N,262,"40,194",153
94117,7,2017,Gas- Commercial,N,372,"83,050",223
94117,8,2017,Gas- Commercial,N,374,"79,202",212
94117,9,2017,Gas- Commercial,N,372,"68,994",185
94118,7,2017,Gas- Commercial,Y,615,"150,392",245
94118,8,2017,Gas- Commercial,Y,617,"148,378",240
94118,9,2017,Gas- Commercial,Y,615,"118,918",193
94121,7,2017,Gas- Commercial,N,309,"83,385",270
94121,8,2017,Gas- Commercial,N,311,"75,494",243
94121,9,2017,Gas- Commercial,N,311,"68,242",219
94122,7,2017,Gas- Commercial,N,522,"121,020",232
94122,8,2017,Gas- Commercial,N,522,"115,609",221
94122,9,2017,Gas- Commercial,N,523,"104,678",200
94123,7,2017,Gas- Commercial,N,470,"106,083",226
94123,8,2017,Gas- Commercial,N,476,"102,982",216
94123,9,2017,Gas- Commercial,N,478,"93,201",195
94124,7,2017,Gas- Commercial,Y,845,"149,438",177
94124,8,2017,Gas- Commercial,N,684,"96,216",141
94124,9,2017,Gas- Commercial,N,686,"84,430",123
94127,7,2017,Gas- Commercial,N,228,"33,921",149
94127,8,2017,Gas- Commercial,N,227,"35,509",156
94127,9,2017,Gas- Commercial,N,227,"30,154",133
94128,7,2017,Gas- Commercial,Y,0,0,
94128,8,2017,Gas- Commercial,Y,0,0,
94128,9,2017,Gas- Commercial,Y,0,0,
94129,7,2017,Gas- Commercial,Y,0,0,
94129,8,2017,Gas- Commercial,Y,0,0,
94129,9,2017,Gas- Commercial,Y,0,0,
94131,7,2017,Gas- Commercial,Y,0,0,
94131,8,2017,Gas- Commercial,Y,0,0,
94131,9,2017,Gas- Commercial,Y,0,0,
94132,7,2017,Gas- Commercial,Y,0,0,
94132,8,2017,Gas- Commercial,Y,0,0,
94132,9,2017,Gas- Commercial,N,143,"41,437",290
94133,7,2017,Gas- Commercial,N,581,"236,630",407
94133,8,2017,Gas- Commercial,Y,"1,508","828,020",549
94133,9,2017,Gas- Commercial,N,585,"203,157",347
94134,7,2017,Gas- Commercial,Y,0,0,
94134,8,2017,Gas- Commercial,N,162,"38,428",237
94134,9,2017,Gas- Commercial,N,163,"36,925",227
94158,7,2017,Gas- Commercial,Y,0,0,
94158,8,2017,Gas- Commercial,Y,0,0,
94158,9,2017,Gas- Commercial,Y,0,0,
94303,7,2017,Gas- Commercial,Y,0,0,
94303,8,2017,Gas- Commercial,Y,0,0,
94303,9,2017,Gas- Commercial,Y,0,0,
94304,7,2017,Gas- Commercial,Y,0,0,
94304,8,2017,Gas- Commercial,Y,0,0,
94304,9,2017,Gas- Commercial,Y,0,0,
94305,7,2017,Gas- Commercial,Y,0,0,
94305,8,2017,Gas- Commercial,Y,0,0,
94305,9,2017,Gas- Commercial,Y,0,0,
94306,7,2017,Gas- Commercial,Y,0,0,
94306,8,2017,Gas- Commercial,Y,0,0,
94306,9,2017,Gas- Commercial,Y,0,0,
94401,7,2017,Gas- Commercial,N,649,"139,603",215
94401,8,2017,Gas- Commercial,N,651,"136,242",209
94401,9,2017,Gas- Commercial,N,654,"130,729",200
94402,7,2017,Gas- Commercial,Y,0,0,
94402,8,2017,Gas- Commercial,Y,0,0,
94402,9,2017,Gas- Commercial,Y,0,0,
94403,7,2017,Gas- Commercial,Y,"1,046","490,217",469
94403,8,2017,Gas- Commercial,Y,"1,047","486,899",465
94403,9,2017,Gas- Commercial,Y,"1,044","448,603",430
94404,7,2017,Gas- Commercial,Y,0,0,
94404,8,2017,Gas- Commercial,Y,0,0,
94404,9,2017,Gas- Commercial,Y,0,0,
94501,7,2017,Gas- Commercial,N,704,"122,076",173
94501,8,2017,Gas- Commercial,N,708,"129,574",183
94501,9,2017,Gas- Commercial,N,714,"114,985",161
94502,7,2017,Gas- Commercial,Y,0,0,
94502,8,2017,Gas- Commercial,Y,0,0,
94502,9,2017,Gas- Commercial,Y,0,0,
94503,7,2017,Gas- Commercial,Y,0,0,
94503,8,2017,Gas- Commercial,Y,0,0,
94503,9,2017,Gas- Commercial,Y,0,0,
94505,7,2017,Gas- Commercial,Y,0,0,
94505,8,2017,Gas- Commercial,Y,0,0,
94505,9,2017,Gas- Commercial,Y,0,0,
94506,7,2017,Gas- Commercial,Y,0,0,
94506,8,2017,Gas- Commercial,Y,0,0,
94506,9,2017,Gas- Commercial,Y,184,"49,787",271
94507,7,2017,Gas- Commercial,Y,0,0,
94507,8,2017,Gas- Commercial,Y,0,0,
94507,9,2017,Gas- Commercial,Y,0,0,
94508,7,2017,Gas- Commercial,Y,0,0,
94508,8,2017,Gas- Commercial,Y,0,0,
94508,9,2017,Gas- Commercial,Y,0,0,
94509,7,2017,Gas- Commercial,Y,"1,581","222,199",141
94509,8,2017,Gas- Commercial,Y,"1,579","216,863",137
94509,9,2017,Gas- Commercial,Y,915,"115,415",126
94510,7,2017,Gas- Commercial,N,526,"43,788",83
94510,8,2017,Gas- Commercial,Y,827,"93,072",113
94510,9,2017,Gas- Commercial,Y,827,"93,675",113
94513,7,2017,Gas- Commercial,Y,915,"88,805",97
94513,8,2017,Gas- Commercial,Y,911,"95,480",105
94513,9,2017,Gas- Commercial,Y,916,"95,412",104
94514,7,2017,Gas- Commercial,Y,0,0,
94514,8,2017,Gas- Commercial,Y,0,0,
94514,9,2017,Gas- Commercial,Y,0,0,
94515,7,2017,Gas- Commercial,Y,0,0,
94515,8,2017,Gas- Commercial,Y,0,0,
94515,9,2017,Gas- Commercial,Y,0,0,
94517,7,2017,Gas- Commercial,Y,0,0,
94517,8,2017,Gas- Commercial,Y,0,0,
94517,9,2017,Gas- Commercial,Y,0,0,
94518,7,2017,Gas- Commercial,Y,441,"28,199",64
94518,8,2017,Gas- Commercial,Y,652,"87,805",135
94518,9,2017,Gas- Commercial,Y,440,"34,838",79
94519,7,2017,Gas- Commercial,Y,0,0,
94519,8,2017,Gas- Commercial,Y,0,0,
94519,9,2017,Gas- Commercial,Y,0,0,
94520,7,2017,Gas- Commercial,N,"1,027","148,656",145
94520,8,2017,Gas- Commercial,Y,"3,239","566,189",175
94520,9,2017,Gas- Commercial,N,"1,023","147,678",144
94521,7,2017,Gas- Commercial,Y,328,"43,673",133
94521,8,2017,Gas- Commercial,Y,329,"45,156",137
94521,9,2017,Gas- Commercial,N,268,"36,327",136
94523,7,2017,Gas- Commercial,Y,0,0,
94523,8,2017,Gas- Commercial,Y,0,0,
94523,9,2017,Gas- Commercial,Y,0,0,
94525,7,2017,Gas- Commercial,Y,0,0,
94525,8,2017,Gas- Commercial,Y,0,0,
94525,9,2017,Gas- Commercial,Y,0,0,
94526,7,2017,Gas- Commercial,Y,644,"117,252",182
