ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
92304,1,2016,Gas- Commercial,Y,0,0,
92304,2,2016,Gas- Commercial,Y,0,0,
92304,3,2016,Gas- Commercial,Y,0,0,
92365,1,2016,Gas- Commercial,Y,0,0,
92365,2,2016,Gas- Commercial,Y,0,0,
92365,3,2016,Gas- Commercial,Y,0,0,
93203,1,2016,Gas- Commercial,Y,0,0,
93203,2,2016,Gas- Commercial,Y,0,0,
93203,3,2016,Gas- Commercial,Y,0,0,
93204,1,2016,Gas- Commercial,Y,255,"88,636",348
93204,2,2016,Gas- Commercial,Y,0,0,
93204,3,2016,Gas- Commercial,Y,0,0,
93210,1,2016,Gas- Commercial,Y,0,0,
93210,2,2016,Gas- Commercial,Y,0,0,
93210,3,2016,Gas- Commercial,Y,0,0,
93224,1,2016,Gas- Commercial,Y,0,0,
93224,2,2016,Gas- Commercial,Y,0,0,
93224,3,2016,Gas- Commercial,Y,0,0,
93234,1,2016,Gas- Commercial,Y,0,0,
93234,2,2016,Gas- Commercial,Y,0,0,
93234,3,2016,Gas- Commercial,Y,0,0,
93239,1,2016,Gas- Commercial,Y,0,0,
93239,2,2016,Gas- Commercial,Y,0,0,
93239,3,2016,Gas- Commercial,Y,0,0,
93252,1,2016,Gas- Commercial,Y,0,0,
93252,2,2016,Gas- Commercial,Y,0,0,
93252,3,2016,Gas- Commercial,Y,0,0,
93263,1,2016,Gas- Commercial,Y,0,0,
93263,2,2016,Gas- Commercial,Y,0,0,
93263,3,2016,Gas- Commercial,Y,0,0,
93268,1,2016,Gas- Commercial,Y,262,"43,451",166
93268,2,2016,Gas- Commercial,Y,262,"30,061",115
93268,3,2016,Gas- Commercial,Y,0,0,
93280,1,2016,Gas- Commercial,Y,0,0,
93280,2,2016,Gas- Commercial,Y,0,0,
93280,3,2016,Gas- Commercial,Y,0,0,
93301,1,2016,Gas- Commercial,N,"1,174","300,992",256
93301,2,2016,Gas- Commercial,N,"1,165","199,032",171
93301,3,2016,Gas- Commercial,N,"1,164","146,069",125
93304,1,2016,Gas- Commercial,N,635,"144,377",227
93304,2,2016,Gas- Commercial,N,635,"110,510",174
93304,3,2016,Gas- Commercial,Y,0,0,
93305,1,2016,Gas- Commercial,N,505,"138,337",274
93305,2,2016,Gas- Commercial,N,504,"97,355",193
93305,3,2016,Gas- Commercial,N,505,"74,911",148
93306,1,2016,Gas- Commercial,N,363,"142,959",394
93306,2,2016,Gas- Commercial,N,362,"111,661",308
93306,3,2016,Gas- Commercial,N,361,"91,137",252
93307,1,2016,Gas- Commercial,Y,650,"208,035",320
93307,2,2016,Gas- Commercial,Y,"1,171","288,478",246
93307,3,2016,Gas- Commercial,Y,"1,799","322,617",179
93308,1,2016,Gas- Commercial,Y,505,"130,697",259
93308,2,2016,Gas- Commercial,Y,505,"93,608",185
93308,3,2016,Gas- Commercial,N,488,"69,550",143
93309,1,2016,Gas- Commercial,N,407,"119,317",293
93309,2,2016,Gas- Commercial,Y,443,"102,456",231
93309,3,2016,Gas- Commercial,Y,723,"115,657",160
93311,1,2016,Gas- Commercial,Y,0,0,
93311,2,2016,Gas- Commercial,Y,0,0,
93311,3,2016,Gas- Commercial,Y,0,0,
93313,1,2016,Gas- Commercial,Y,555,"193,025",348
93313,2,2016,Gas- Commercial,Y,0,0,
93313,3,2016,Gas- Commercial,Y,0,0,
93314,1,2016,Gas- Commercial,Y,0,0,
93314,2,2016,Gas- Commercial,Y,0,0,
93314,3,2016,Gas- Commercial,Y,0,0,
93432,1,2016,Gas- Commercial,Y,0,0,
93432,2,2016,Gas- Commercial,Y,0,0,
93432,3,2016,Gas- Commercial,Y,0,0,
93446,1,2016,Gas- Commercial,Y,0,0,
93446,2,2016,Gas- Commercial,Y,0,0,
93446,3,2016,Gas- Commercial,Y,0,0,
93450,1,2016,Gas- Commercial,Y,0,0,
93450,2,2016,Gas- Commercial,Y,0,0,
