ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93202,1,2014,Elec- Agricultural,Y,0,0,
93202,2,2014,Elec- Agricultural,Y,0,0,
93202,3,2014,Elec- Agricultural,Y,0,0,
93203,1,2014,Elec- Agricultural,Y,0,0,
93203,2,2014,Elec- Agricultural,Y,0,0,
93203,3,2014,Elec- Agricultural,Y,132,"7,427,724","56,271"
93204,1,2014,Elec- Agricultural,Y,0,0,
93204,2,2014,Elec- Agricultural,Y,0,0,
93204,3,2014,Elec- Agricultural,Y,0,0,
93206,1,2014,Elec- Agricultural,Y,0,0,
93206,2,2014,Elec- Agricultural,Y,0,0,
93206,3,2014,Elec- Agricultural,Y,0,0,
93210,1,2014,Elec- Agricultural,Y,0,0,
93210,2,2014,Elec- Agricultural,Y,0,0,
93210,3,2014,Elec- Agricultural,Y,0,0,
93212,1,2014,Elec- Agricultural,Y,0,0,
93212,2,2014,Elec- Agricultural,Y,0,0,
93212,3,2014,Elec- Agricultural,Y,0,0,
93215,1,2014,Elec- Agricultural,Y,0,0,
93215,2,2014,Elec- Agricultural,Y,0,0,
93215,3,2014,Elec- Agricultural,Y,0,0,
93219,1,2014,Elec- Agricultural,Y,0,0,
93219,2,2014,Elec- Agricultural,Y,0,0,
93219,3,2014,Elec- Agricultural,Y,0,0,
93225,1,2014,Elec- Agricultural,Y,0,0,
93225,2,2014,Elec- Agricultural,Y,0,0,
93225,3,2014,Elec- Agricultural,Y,0,0,
93230,1,2014,Elec- Agricultural,Y,378,"7,977,051","21,103"
93230,2,2014,Elec- Agricultural,Y,0,0,
93230,3,2014,Elec- Agricultural,Y,0,0,
93234,1,2014,Elec- Agricultural,Y,0,0,
93234,2,2014,Elec- Agricultural,Y,0,0,
93234,3,2014,Elec- Agricultural,Y,0,0,
93239,1,2014,Elec- Agricultural,Y,0,0,
93239,2,2014,Elec- Agricultural,Y,0,0,
93239,3,2014,Elec- Agricultural,Y,0,0,
93241,1,2014,Elec- Agricultural,Y,0,0,
93241,2,2014,Elec- Agricultural,Y,0,0,
93241,3,2014,Elec- Agricultural,Y,0,0,
93242,1,2014,Elec- Agricultural,Y,0,0,
93242,2,2014,Elec- Agricultural,Y,0,0,
93242,3,2014,Elec- Agricultural,N,209,"1,688,313","8,078"
93243,1,2014,Elec- Agricultural,Y,0,0,
93243,2,2014,Elec- Agricultural,Y,0,0,
93243,3,2014,Elec- Agricultural,Y,0,0,
93245,1,2014,Elec- Agricultural,Y,0,0,
93245,2,2014,Elec- Agricultural,Y,0,0,
93245,3,2014,Elec- Agricultural,Y,0,0,
93249,1,2014,Elec- Agricultural,Y,0,0,
93249,2,2014,Elec- Agricultural,Y,0,0,
