ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93430,12,2016,Elec- Agricultural,Y,0,0,
93432,10,2016,Elec- Agricultural,Y,0,0,
93432,11,2016,Elec- Agricultural,Y,0,0,
93432,12,2016,Elec- Agricultural,Y,0,0,
93433,10,2016,Elec- Agricultural,Y,0,0,
93433,11,2016,Elec- Agricultural,Y,0,0,
93433,12,2016,Elec- Agricultural,Y,0,0,
93434,10,2016,Elec- Agricultural,Y,0,0,
93434,11,2016,Elec- Agricultural,Y,0,0,
93434,12,2016,Elec- Agricultural,Y,0,0,
93435,10,2016,Elec- Agricultural,Y,0,0,
93435,11,2016,Elec- Agricultural,Y,0,0,
93435,12,2016,Elec- Agricultural,Y,0,0,
93436,10,2016,Elec- Agricultural,Y,0,0,
93436,11,2016,Elec- Agricultural,Y,0,0,
93436,12,2016,Elec- Agricultural,Y,0,0,
93437,10,2016,Elec- Agricultural,Y,0,0,
93437,11,2016,Elec- Agricultural,Y,0,0,
93437,12,2016,Elec- Agricultural,Y,0,0,
93441,10,2016,Elec- Agricultural,Y,0,0,
93441,11,2016,Elec- Agricultural,Y,0,0,
93441,12,2016,Elec- Agricultural,Y,0,0,
93442,10,2016,Elec- Agricultural,Y,0,0,
93442,11,2016,Elec- Agricultural,Y,0,0,
93442,12,2016,Elec- Agricultural,Y,0,0,
93444,10,2016,Elec- Agricultural,Y,0,0,
93444,11,2016,Elec- Agricultural,Y,0,0,
93444,12,2016,Elec- Agricultural,Y,0,0,
93445,10,2016,Elec- Agricultural,Y,0,0,
93445,11,2016,Elec- Agricultural,Y,0,0,
93445,12,2016,Elec- Agricultural,Y,0,0,
93446,10,2016,Elec- Agricultural,Y,981,"2,538,827","2,588"
93446,11,2016,Elec- Agricultural,Y,0,0,
93446,12,2016,Elec- Agricultural,Y,0,0,
93449,10,2016,Elec- Agricultural,Y,0,0,
93449,11,2016,Elec- Agricultural,Y,0,0,
93449,12,2016,Elec- Agricultural,Y,0,0,
93450,10,2016,Elec- Agricultural,Y,0,0,
93450,11,2016,Elec- Agricultural,Y,0,0,
93450,12,2016,Elec- Agricultural,Y,0,0,
93451,10,2016,Elec- Agricultural,Y,244,"1,482,894","6,077"
93451,11,2016,Elec- Agricultural,Y,542,"2,596,120","4,790"
93451,12,2016,Elec- Agricultural,Y,0,0,
93452,10,2016,Elec- Agricultural,Y,0,0,
93452,11,2016,Elec- Agricultural,Y,0,0,
93452,12,2016,Elec- Agricultural,Y,0,0,
93453,10,2016,Elec- Agricultural,Y,0,0,
93453,11,2016,Elec- Agricultural,Y,0,0,
93453,12,2016,Elec- Agricultural,Y,0,0,
93454,10,2016,Elec- Agricultural,Y,0,0,
93454,11,2016,Elec- Agricultural,Y,0,0,
93454,12,2016,Elec- Agricultural,Y,0,0,
93455,10,2016,Elec- Agricultural,Y,0,0,
93455,11,2016,Elec- Agricultural,Y,0,0,
93455,12,2016,Elec- Agricultural,Y,0,0,
93458,10,2016,Elec- Agricultural,Y,0,0,
93458,11,2016,Elec- Agricultural,Y,0,0,
93458,12,2016,Elec- Agricultural,Y,0,0,
93460,10,2016,Elec- Agricultural,N,153,"398,847","2,607"
93460,11,2016,Elec- Agricultural,Y,0,0,
93460,12,2016,Elec- Agricultural,Y,0,0,
93461,10,2016,Elec- Agricultural,Y,0,0,
93461,11,2016,Elec- Agricultural,Y,0,0,
93461,12,2016,Elec- Agricultural,Y,0,0,
93463,10,2016,Elec- Agricultural,Y,0,0,
93463,11,2016,Elec- Agricultural,Y,0,0,
93463,12,2016,Elec- Agricultural,Y,0,0,
93465,10,2016,Elec- Agricultural,Y,0,0,
93465,11,2016,Elec- Agricultural,Y,0,0,
93465,12,2016,Elec- Agricultural,Y,0,0,
93601,10,2016,Elec- Agricultural,Y,0,0,
93601,11,2016,Elec- Agricultural,Y,0,0,
93601,12,2016,Elec- Agricultural,Y,0,0,
93602,10,2016,Elec- Agricultural,Y,0,0,
93602,11,2016,Elec- Agricultural,Y,0,0,
