ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93101,4,2016,Elec- Commercial,Y,0,0,
93101,4,2016,Elec- Residential,Y,0,0,
93105,4,2016,Elec- Commercial,Y,0,0,
93105,4,2016,Elec- Residential,Y,0,0,
93110,4,2016,Elec- Commercial,Y,0,0,
93110,4,2016,Elec- Residential,Y,0,0,
93111,4,2016,Elec- Residential,Y,0,0,
93117,4,2016,Elec- Commercial,Y,0,0,
93117,4,2016,Elec- Residential,Y,0,0,
93201,4,2016,Elec- Residential,N,312,"132,354",424
93203,4,2016,Elec- Agricultural,Y,147,"9,948,707","67,678"
93203,4,2016,Elec- Commercial,Y,0,0,
93203,4,2016,Elec- Industrial,Y,0,0,
93203,4,2016,Elec- Residential,Y,"4,684","1,728,234",369
93204,4,2016,Elec- Agricultural,Y,0,0,
93204,4,2016,Elec- Commercial,Y,0,0,
93204,4,2016,Elec- Industrial,Y,0,0,
93204,4,2016,Elec- Residential,N,"2,270","797,694",351
93206,4,2016,Elec- Agricultural,Y,0,0,
93206,4,2016,Elec- Commercial,Y,0,0,
93206,4,2016,Elec- Industrial,Y,0,0,
93206,4,2016,Elec- Residential,N,516,"261,450",507
93210,4,2016,Elec- Agricultural,N,74,"4,929,679","66,617"
93210,4,2016,Elec- Commercial,Y,0,0,
93210,4,2016,Elec- Industrial,Y,0,0,
93210,4,2016,Elec- Residential,N,"4,260","1,763,312",414
93212,4,2016,Elec- Agricultural,Y,0,0,
93212,4,2016,Elec- Commercial,Y,0,0,
93212,4,2016,Elec- Industrial,Y,0,0,
93212,4,2016,Elec- Residential,Y,"4,254","1,836,356",432
93215,4,2016,Elec- Agricultural,Y,0,0,
93219,4,2016,Elec- Agricultural,Y,0,0,
93219,4,2016,Elec- Commercial,Y,0,0,
93219,4,2016,Elec- Residential,Y,128,"67,945",531
93224,4,2016,Elec- Commercial,Y,0,0,
93224,4,2016,Elec- Industrial,Y,0,0,
93224,4,2016,Elec- Residential,Y,215,"114,291",532
93225,4,2016,Elec- Agricultural,Y,0,0,
93225,4,2016,Elec- Commercial,Y,0,0,
93230,4,2016,Elec- Agricultural,N,373,"9,977,703","26,750"
93230,4,2016,Elec- Commercial,Y,0,0,
93230,4,2016,Elec- Industrial,Y,0,0,
93230,4,2016,Elec- Residential,N,903,"570,763",632
93234,4,2016,Elec- Agricultural,Y,0,0,
93234,4,2016,Elec- Commercial,Y,0,0,
93234,4,2016,Elec- Industrial,Y,0,0,
93234,4,2016,Elec- Residential,N,"1,451","517,905",357
93239,4,2016,Elec- Agricultural,Y,0,0,
93239,4,2016,Elec- Commercial,Y,0,0,
93239,4,2016,Elec- Residential,N,374,"153,966",412
93240,4,2016,Elec- Residential,Y,0,0,
93241,4,2016,Elec- Agricultural,Y,0,0,
93241,4,2016,Elec- Commercial,Y,0,0,
93241,4,2016,Elec- Residential,N,"3,411","1,300,086",381
93242,4,2016,Elec- Agricultural,Y,0,0,
93242,4,2016,Elec- Commercial,Y,0,0,
93242,4,2016,Elec- Residential,N,981,"536,717",547
93243,4,2016,Elec- Agricultural,Y,0,0,
93243,4,2016,Elec- Commercial,Y,0,0,
93243,4,2016,Elec- Industrial,Y,0,0,
93243,4,2016,Elec- Residential,N,438,"189,930",434
93245,4,2016,Elec- Agricultural,Y,494,"8,455,827","17,117"
93245,4,2016,Elec- Commercial,Y,"2,588","6,227,307","2,406"
93245,4,2016,Elec- Industrial,Y,0,0,
93245,4,2016,Elec- Residential,N,"10,295","4,808,961",467
93249,4,2016,Elec- Agricultural,Y,0,0,
93249,4,2016,Elec- Commercial,Y,0,0,
93249,4,2016,Elec- Industrial,Y,0,0,
93249,4,2016,Elec- Residential,N,527,"191,207",363
93250,4,2016,Elec- Agricultural,Y,0,0,
93250,4,2016,Elec- Commercial,Y,0,0,
93250,4,2016,Elec- Industrial,Y,0,0,
93250,4,2016,Elec- Residential,N,"2,425","875,661",361
93251,4,2016,Elec- Agricultural,Y,0,0,
93251,4,2016,Elec- Commercial,Y,0,0,
93251,4,2016,Elec- Industrial,Y,0,0,
93251,4,2016,Elec- Residential,Y,0,0,
93252,4,2016,Elec- Agricultural,Y,0,0,
93252,4,2016,Elec- Commercial,Y,0,0,
93252,4,2016,Elec- Industrial,Y,0,0,
93252,4,2016,Elec- Residential,N,534,"232,569",436
93254,4,2016,Elec- Agricultural,Y,0,0,
93254,4,2016,Elec- Commercial,Y,0,0,
93254,4,2016,Elec- Residential,N,298,"135,077",453
93256,4,2016,Elec- Agricultural,Y,0,0,
93256,4,2016,Elec- Commercial,Y,0,0,
93256,4,2016,Elec- Residential,Y,0,0,
93262,4,2016,Elec- Agricultural,Y,0,0,
93262,4,2016,Elec- Commercial,Y,0,0,
93263,4,2016,Elec- Agricultural,Y,0,0,
93263,4,2016,Elec- Commercial,Y,0,0,
93263,4,2016,Elec- Industrial,Y,0,0,
93263,4,2016,Elec- Residential,N,"5,524","2,186,368",396
93266,4,2016,Elec- Agricultural,Y,0,0,
93266,4,2016,Elec- Commercial,Y,0,0,
93266,4,2016,Elec- Residential,N,371,"174,262",470
93268,4,2016,Elec- Agricultural,Y,0,0,
93268,4,2016,Elec- Commercial,Y,0,0,
93268,4,2016,Elec- Industrial,Y,0,0,
93268,4,2016,Elec- Residential,N,"5,397","2,125,272",394
93272,4,2016,Elec- Agricultural,Y,0,0,
93272,4,2016,Elec- Commercial,Y,0,0,
93274,4,2016,Elec- Agricultural,Y,72,"1,760,969","24,458"
93274,4,2016,Elec- Commercial,Y,0,0,
93274,4,2016,Elec- Residential,Y,0,0,
93276,4,2016,Elec- Agricultural,Y,0,0,
93276,4,2016,Elec- Commercial,Y,0,0,
93276,4,2016,Elec- Industrial,Y,0,0,
93276,4,2016,Elec- Residential,Y,0,0,
93277,4,2016,Elec- Agricultural,Y,0,0,
93277,4,2016,Elec- Commercial,Y,0,0,
93277,4,2016,Elec- Residential,Y,0,0,
93280,4,2016,Elec- Agricultural,Y,"1,138","85,126,517","74,804"
93280,4,2016,Elec- Commercial,Y,0,0,
93280,4,2016,Elec- Industrial,Y,0,0,
93280,4,2016,Elec- Residential,N,"5,872","2,289,369",390
93286,4,2016,Elec- Agricultural,Y,0,0,
93286,4,2016,Elec- Commercial,Y,0,0,
93286,4,2016,Elec- Residential,N,347,"193,006",556
93287,4,2016,Elec- Residential,Y,0,0,
93291,4,2016,Elec- Agricultural,Y,0,0,
93291,4,2016,Elec- Commercial,Y,0,0,
93291,4,2016,Elec- Residential,Y,0,0,
93292,4,2016,Elec- Agricultural,Y,0,0,
93292,4,2016,Elec- Commercial,Y,0,0,
93292,4,2016,Elec- Residential,Y,163,"86,722",532
93301,4,2016,Elec- Agricultural,Y,0,0,
93301,4,2016,Elec- Commercial,Y,0,0,
93301,4,2016,Elec- Industrial,Y,0,0,
93301,4,2016,Elec- Residential,N,"5,527","2,016,271",365
93304,4,2016,Elec- Agricultural,Y,115,"4,725,154","41,088"
93304,4,2016,Elec- Commercial,Y,"3,422","39,613,718","11,576"
93304,4,2016,Elec- Industrial,Y,0,0,
93304,4,2016,Elec- Residential,N,"15,398","5,924,541",385
93305,4,2016,Elec- Agricultural,Y,0,0,
93305,4,2016,Elec- Commercial,Y,0,0,
93305,4,2016,Elec- Industrial,Y,0,0,
93305,4,2016,Elec- Residential,N,"10,644","3,897,756",366
93306,4,2016,Elec- Agricultural,Y,0,0,
93306,4,2016,Elec- Commercial,Y,0,0,
93306,4,2016,Elec- Industrial,Y,0,0,
93306,4,2016,Elec- Residential,Y,"21,584","8,956,780",415
93307,4,2016,Elec- Agricultural,Y,373,"18,313,528","49,098"
93307,4,2016,Elec- Commercial,Y,"2,162","18,778,344","8,686"
93307,4,2016,Elec- Industrial,Y,0,0,
93307,4,2016,Elec- Residential,N,"21,677","8,439,384",389
93308,4,2016,Elec- Agricultural,Y,190,"4,436,967","23,352"
93308,4,2016,Elec- Commercial,Y,"9,062","94,252,290","10,401"
93308,4,2016,Elec- Industrial,Y,91,129180057,"1,419,561"
93308,4,2016,Elec- Residential,N,"19,170","8,355,511",436
93309,4,2016,Elec- Agricultural,Y,0,0,
93309,4,2016,Elec- Commercial,Y,0,0,
93309,4,2016,Elec- Residential,N,"22,606","9,456,887",418
93311,4,2016,Elec- Agricultural,Y,82,"6,052,230","73,808"
93311,4,2016,Elec- Commercial,Y,0,0,
93311,4,2016,Elec- Industrial,Y,0,0,
93311,4,2016,Elec- Residential,Y,"15,205","6,385,807",420
93312,4,2016,Elec- Agricultural,Y,0,0,
93312,4,2016,Elec- Commercial,Y,0,0,
93312,4,2016,Elec- Residential,N,"19,133","8,047,773",421
93313,4,2016,Elec- Agricultural,N,185,"5,036,503","27,224"
93313,4,2016,Elec- Commercial,Y,0,0,
93313,4,2016,Elec- Industrial,Y,0,0,
93313,4,2016,Elec- Residential,N,"14,268","5,513,964",386
93314,4,2016,Elec- Agricultural,Y,0,0,
93314,4,2016,Elec- Commercial,Y,0,0,
93314,4,2016,Elec- Residential,N,"8,543","3,523,517",412
93401,4,2016,Elec- Agricultural,Y,0,0,
93401,4,2016,Elec- Commercial,N,"2,446","13,340,212","5,454"
93401,4,2016,Elec- Industrial,Y,0,0,
93401,4,2016,Elec- Residential,N,"11,696","4,030,087",345
93402,4,2016,Elec- Agricultural,Y,0,0,
93402,4,2016,Elec- Commercial,Y,0,0,
93402,4,2016,Elec- Residential,N,"5,907","2,026,196",343
93405,4,2016,Elec- Agricultural,Y,0,0,
93405,4,2016,Elec- Commercial,Y,759,"5,138,686","6,770"
93405,4,2016,Elec- Residential,N,"7,898","2,751,585",348
93407,4,2016,Elec- Commercial,Y,0,0,
93420,4,2016,Elec- Agricultural,Y,936,"23,664,825","25,283"
93420,4,2016,Elec- Commercial,N,"1,066","3,608,349","3,385"
93420,4,2016,Elec- Industrial,Y,0,0,
93420,4,2016,Elec- Residential,N,"11,303","4,688,682",415
93422,4,2016,Elec- Agricultural,Y,0,0,
93422,4,2016,Elec- Commercial,Y,"1,683","5,942,710","3,531"
93422,4,2016,Elec- Industrial,Y,0,0,
93422,4,2016,Elec- Residential,N,"12,307","5,029,271",409
93424,4,2016,Elec- Commercial,N,106,"422,383","3,985"
93424,4,2016,Elec- Residential,N,687,"409,416",596
