ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
92304,1,2015,Gas- Commercial,Y,0,0,
92304,2,2015,Gas- Commercial,Y,0,0,
92304,3,2015,Gas- Commercial,Y,0,0,
92365,1,2015,Gas- Commercial,Y,0,0,
92365,2,2015,Gas- Commercial,Y,0,0,
92365,3,2015,Gas- Commercial,Y,0,0,
93203,1,2015,Gas- Commercial,Y,0,0,
93203,2,2015,Gas- Commercial,Y,0,0,
93203,3,2015,Gas- Commercial,Y,0,0,
93204,1,2015,Gas- Commercial,Y,0,0,
93204,2,2015,Gas- Commercial,Y,0,0,
93204,3,2015,Gas- Commercial,Y,0,0,
93210,1,2015,Gas- Commercial,Y,0,0,
93210,2,2015,Gas- Commercial,Y,0,0,
93210,3,2015,Gas- Commercial,Y,0,0,
93224,1,2015,Gas- Commercial,Y,0,0,
93224,2,2015,Gas- Commercial,Y,0,0,
93224,3,2015,Gas- Commercial,Y,0,0,
93234,1,2015,Gas- Commercial,Y,0,0,
93234,2,2015,Gas- Commercial,Y,0,0,
93234,3,2015,Gas- Commercial,Y,0,0,
93239,1,2015,Gas- Commercial,Y,0,0,
93239,2,2015,Gas- Commercial,Y,0,0,
93239,3,2015,Gas- Commercial,Y,0,0,
93252,1,2015,Gas- Commercial,Y,0,0,
93252,2,2015,Gas- Commercial,Y,0,0,
93252,3,2015,Gas- Commercial,Y,0,0,
93263,1,2015,Gas- Commercial,Y,0,0,
93263,2,2015,Gas- Commercial,Y,0,0,
93263,3,2015,Gas- Commercial,Y,0,0,
93268,1,2015,Gas- Commercial,Y,267,"42,704",160
93268,2,2015,Gas- Commercial,Y,263,"21,656",82
93268,3,2015,Gas- Commercial,Y,260,"19,593",75
93280,1,2015,Gas- Commercial,Y,0,0,
93280,2,2015,Gas- Commercial,Y,0,0,
93280,3,2015,Gas- Commercial,Y,0,0,
93301,1,2015,Gas- Commercial,N,"1,185","313,564",265
93301,2,2015,Gas- Commercial,N,"1,182","156,679",133
93301,3,2015,Gas- Commercial,N,"1,175","142,018",121
93304,1,2015,Gas- Commercial,N,625,"148,279",237
93304,2,2015,Gas- Commercial,N,626,"90,993",145
93304,3,2015,Gas- Commercial,Y,0,0,
93305,1,2015,Gas- Commercial,N,513,"147,314",287
93305,2,2015,Gas- Commercial,N,517,"81,676",158
93305,3,2015,Gas- Commercial,N,514,"71,323",139
93306,1,2015,Gas- Commercial,N,360,"158,566",440
93306,2,2015,Gas- Commercial,N,362,"94,128",260
93306,3,2015,Gas- Commercial,N,363,"89,436",246
93307,1,2015,Gas- Commercial,Y,644,"206,393",320
93307,2,2015,Gas- Commercial,Y,"1,150","217,436",189
93307,3,2015,Gas- Commercial,Y,"1,783","298,363",167
93308,1,2015,Gas- Commercial,Y,509,"163,374",321
93308,2,2015,Gas- Commercial,Y,508,"88,065",173
93308,3,2015,Gas- Commercial,Y,508,"67,758",133
93309,1,2015,Gas- Commercial,N,404,"129,761",321
93309,2,2015,Gas- Commercial,Y,445,"91,737",206
93309,3,2015,Gas- Commercial,Y,446,"81,769",183
93311,1,2015,Gas- Commercial,Y,0,0,
93311,2,2015,Gas- Commercial,Y,0,0,
93311,3,2015,Gas- Commercial,Y,0,0,
93313,1,2015,Gas- Commercial,Y,546,"209,079",383
93313,2,2015,Gas- Commercial,Y,0,0,
93313,3,2015,Gas- Commercial,Y,0,0,
93314,1,2015,Gas- Commercial,Y,0,0,
93314,2,2015,Gas- Commercial,Y,0,0,
93314,3,2015,Gas- Commercial,Y,0,0,
93432,1,2015,Gas- Commercial,Y,0,0,
93432,2,2015,Gas- Commercial,Y,0,0,
93432,3,2015,Gas- Commercial,Y,0,0,
93446,1,2015,Gas- Commercial,Y,0,0,
93446,2,2015,Gas- Commercial,Y,0,0,
93446,3,2015,Gas- Commercial,Y,0,0,
93450,1,2015,Gas- Commercial,Y,0,0,
93450,2,2015,Gas- Commercial,Y,0,0,
93450,3,2015,Gas- Commercial,Y,0,0,
93461,1,2015,Gas- Commercial,Y,0,0,
93461,2,2015,Gas- Commercial,Y,0,0,
93461,3,2015,Gas- Commercial,Y,0,0,
93516,1,2015,Gas- Commercial,Y,0,0,
93516,2,2015,Gas- Commercial,Y,0,0,
93516,3,2015,Gas- Commercial,Y,0,0,
93523,1,2015,Gas- Commercial,Y,0,0,
93523,2,2015,Gas- Commercial,Y,0,0,
