ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
92304,4,2014,Gas- Commercial,Y,0,0,
92304,5,2014,Gas- Commercial,Y,0,0,
92304,6,2014,Gas- Commercial,Y,0,0,
92365,4,2014,Gas- Commercial,Y,0,0,
92365,5,2014,Gas- Commercial,Y,0,0,
92365,6,2014,Gas- Commercial,Y,0,0,
93203,4,2014,Gas- Commercial,Y,0,0,
93203,5,2014,Gas- Commercial,Y,0,0,
93203,6,2014,Gas- Commercial,Y,0,0,
93204,4,2014,Gas- Commercial,Y,0,0,
93204,5,2014,Gas- Commercial,Y,0,0,
93204,6,2014,Gas- Commercial,Y,194,"23,624",122
93210,4,2014,Gas- Commercial,Y,0,0,
93210,5,2014,Gas- Commercial,Y,0,0,
93210,6,2014,Gas- Commercial,Y,0,0,
93224,4,2014,Gas- Commercial,Y,0,0,
93224,5,2014,Gas- Commercial,Y,0,0,
93224,6,2014,Gas- Commercial,Y,0,0,
93234,4,2014,Gas- Commercial,Y,0,0,
93234,5,2014,Gas- Commercial,Y,0,0,
93234,6,2014,Gas- Commercial,Y,0,0,
93239,4,2014,Gas- Commercial,Y,0,0,
93239,5,2014,Gas- Commercial,Y,0,0,
93239,6,2014,Gas- Commercial,Y,0,0,
93252,4,2014,Gas- Commercial,Y,0,0,
93252,5,2014,Gas- Commercial,Y,0,0,
93252,6,2014,Gas- Commercial,Y,0,0,
93263,4,2014,Gas- Commercial,Y,0,0,
93263,5,2014,Gas- Commercial,Y,0,0,
93263,6,2014,Gas- Commercial,Y,0,0,
93268,4,2014,Gas- Commercial,Y,270,"18,584",69
93268,5,2014,Gas- Commercial,Y,269,"16,426",61
93268,6,2014,Gas- Commercial,Y,269,"14,967",56
93280,4,2014,Gas- Commercial,Y,0,0,
93280,5,2014,Gas- Commercial,Y,0,0,
93280,6,2014,Gas- Commercial,Y,0,0,
93301,4,2014,Gas- Commercial,N,"1,198","118,513",99
93301,5,2014,Gas- Commercial,N,"1,195","102,544",86
93301,6,2014,Gas- Commercial,N,"1,187","87,206",73
93304,4,2014,Gas- Commercial,Y,0,0,
93304,5,2014,Gas- Commercial,Y,0,0,
93304,6,2014,Gas- Commercial,N,621,"71,172",115
93305,4,2014,Gas- Commercial,N,503,"64,008",127
93305,5,2014,Gas- Commercial,N,506,"54,257",107
93305,6,2014,Gas- Commercial,N,507,"53,334",105
93306,4,2014,Gas- Commercial,Y,0,0,
93306,5,2014,Gas- Commercial,Y,0,0,
93306,6,2014,Gas- Commercial,N,361,"66,628",185
93307,4,2014,Gas- Commercial,Y,"1,749","253,863",145
