ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93432,9,2016,Elec- Agricultural,Y,0,0,
93433,7,2016,Elec- Agricultural,Y,0,0,
93433,8,2016,Elec- Agricultural,Y,0,0,
93433,9,2016,Elec- Agricultural,Y,0,0,
93434,7,2016,Elec- Agricultural,Y,0,0,
93434,8,2016,Elec- Agricultural,Y,0,0,
93434,9,2016,Elec- Agricultural,Y,0,0,
93435,7,2016,Elec- Agricultural,Y,0,0,
93435,8,2016,Elec- Agricultural,Y,0,0,
93435,9,2016,Elec- Agricultural,Y,0,0,
93436,7,2016,Elec- Agricultural,Y,0,0,
93436,8,2016,Elec- Agricultural,Y,0,0,
93436,9,2016,Elec- Agricultural,Y,0,0,
93437,7,2016,Elec- Agricultural,Y,0,0,
93437,8,2016,Elec- Agricultural,Y,0,0,
93437,9,2016,Elec- Agricultural,Y,0,0,
93441,7,2016,Elec- Agricultural,Y,0,0,
93441,8,2016,Elec- Agricultural,Y,0,0,
93441,9,2016,Elec- Agricultural,Y,0,0,
93442,7,2016,Elec- Agricultural,Y,0,0,
93442,8,2016,Elec- Agricultural,Y,0,0,
93442,9,2016,Elec- Agricultural,Y,0,0,
93444,7,2016,Elec- Agricultural,Y,0,0,
93444,8,2016,Elec- Agricultural,Y,0,0,
93444,9,2016,Elec- Agricultural,Y,0,0,
93445,7,2016,Elec- Agricultural,Y,0,0,
93445,8,2016,Elec- Agricultural,Y,0,0,
93445,9,2016,Elec- Agricultural,Y,0,0,
93446,7,2016,Elec- Agricultural,Y,585,"4,400,277","7,522"
93446,8,2016,Elec- Agricultural,Y,546,"4,200,284","7,693"
93446,9,2016,Elec- Agricultural,Y,550,"3,386,847","6,158"
93449,7,2016,Elec- Agricultural,Y,0,0,
93449,8,2016,Elec- Agricultural,Y,0,0,
93449,9,2016,Elec- Agricultural,Y,0,0,
93450,7,2016,Elec- Agricultural,Y,0,0,
93450,8,2016,Elec- Agricultural,Y,0,0,
93450,9,2016,Elec- Agricultural,Y,0,0,
93451,7,2016,Elec- Agricultural,Y,431,"54,969,421","127,539"
93451,8,2016,Elec- Agricultural,Y,438,"46,949,902","107,192"
93451,9,2016,Elec- Agricultural,Y,360,"30,355,415","84,321"
93452,9,2016,Elec- Agricultural,Y,0,0,
93453,7,2016,Elec- Agricultural,Y,0,0,
93453,8,2016,Elec- Agricultural,Y,0,0,
93453,9,2016,Elec- Agricultural,Y,0,0,
93454,7,2016,Elec- Agricultural,Y,0,0,
93454,8,2016,Elec- Agricultural,Y,0,0,
93454,9,2016,Elec- Agricultural,Y,0,0,
93455,7,2016,Elec- Agricultural,Y,0,0,
93455,8,2016,Elec- Agricultural,Y,0,0,
93455,9,2016,Elec- Agricultural,Y,0,0,
93458,7,2016,Elec- Agricultural,Y,0,0,
93458,8,2016,Elec- Agricultural,Y,0,0,
93458,9,2016,Elec- Agricultural,Y,0,0,
93460,7,2016,Elec- Agricultural,Y,436,"2,904,060","6,661"
93460,8,2016,Elec- Agricultural,Y,444,"2,825,400","6,364"
93460,9,2016,Elec- Agricultural,Y,446,"2,333,408","5,232"
93461,7,2016,Elec- Agricultural,Y,0,0,
93461,8,2016,Elec- Agricultural,Y,0,0,
93461,9,2016,Elec- Agricultural,Y,0,0,
93463,7,2016,Elec- Agricultural,Y,0,0,
93463,8,2016,Elec- Agricultural,Y,0,0,
93463,9,2016,Elec- Agricultural,Y,0,0,
93465,7,2016,Elec- Agricultural,Y,151,"345,641","2,289"
93465,8,2016,Elec- Agricultural,Y,0,0,
93465,9,2016,Elec- Agricultural,Y,0,0,
93601,7,2016,Elec- Agricultural,Y,0,0,
93601,8,2016,Elec- Agricultural,Y,0,0,
93601,9,2016,Elec- Agricultural,Y,0,0,
93602,7,2016,Elec- Agricultural,Y,0,0,
93602,8,2016,Elec- Agricultural,Y,0,0,
93602,9,2016,Elec- Agricultural,Y,0,0,
93603,7,2016,Elec- Agricultural,Y,0,0,
93603,8,2016,Elec- Agricultural,Y,0,0,
93603,9,2016,Elec- Agricultural,Y,0,0,
93608,7,2016,Elec- Agricultural,Y,222,"20,494,282","92,317"
93608,8,2016,Elec- Agricultural,Y,177,"14,264,414","80,590"
93608,9,2016,Elec- Agricultural,Y,162,"9,752,357","60,200"
93609,7,2016,Elec- Agricultural,N,232,"5,268,381","22,709"
93609,8,2016,Elec- Agricultural,Y,476,"13,665,234","28,708"
93609,9,2016,Elec- Agricultural,Y,0,0,
93610,7,2016,Elec- Agricultural,Y,611,"27,204,207","44,524"
93610,8,2016,Elec- Agricultural,Y,609,"24,195,875","39,731"
93610,9,2016,Elec- Agricultural,Y,611,"19,724,678","32,283"
93611,7,2016,Elec- Agricultural,Y,0,0,
93611,8,2016,Elec- Agricultural,Y,0,0,
93611,9,2016,Elec- Agricultural,Y,0,0,
93612,7,2016,Elec- Agricultural,Y,0,0,
93612,8,2016,Elec- Agricultural,Y,0,0,
93612,9,2016,Elec- Agricultural,Y,0,0,
93614,7,2016,Elec- Agricultural,Y,0,0,
93614,8,2016,Elec- Agricultural,Y,0,0,
93614,9,2016,Elec- Agricultural,Y,0,0,
93615,7,2016,Elec- Agricultural,Y,0,0,
93615,8,2016,Elec- Agricultural,Y,0,0,
93615,9,2016,Elec- Agricultural,Y,0,0,
93616,7,2016,Elec- Agricultural,Y,0,0,
93616,8,2016,Elec- Agricultural,Y,0,0,
93616,9,2016,Elec- Agricultural,Y,0,0,
93618,7,2016,Elec- Agricultural,Y,0,0,
93618,8,2016,Elec- Agricultural,Y,0,0,
93618,9,2016,Elec- Agricultural,Y,0,0,
93619,7,2016,Elec- Agricultural,Y,0,0,
93619,8,2016,Elec- Agricultural,Y,0,0,
93619,9,2016,Elec- Agricultural,Y,0,0,
93620,7,2016,Elec- Agricultural,Y,0,0,
93620,8,2016,Elec- Agricultural,Y,0,0,
93620,9,2016,Elec- Agricultural,Y,0,0,
93621,7,2016,Elec- Agricultural,Y,0,0,
93621,8,2016,Elec- Agricultural,Y,0,0,
93621,9,2016,Elec- Agricultural,Y,0,0,
93622,7,2016,Elec- Agricultural,Y,502,"28,343,972","56,462"
93622,8,2016,Elec- Agricultural,Y,383,"12,833,935","33,509"
93622,9,2016,Elec- Agricultural,Y,"1,508","36,940,831","24,497"
93623,7,2016,Elec- Agricultural,Y,0,0,
93623,8,2016,Elec- Agricultural,Y,0,0,
93623,9,2016,Elec- Agricultural,Y,0,0,
93624,7,2016,Elec- Agricultural,N,91,"11,108,172","122,068"
93624,8,2016,Elec- Agricultural,N,92,"9,588,350","104,221"
93624,9,2016,Elec- Agricultural,N,95,"6,078,413","63,983"
93625,7,2016,Elec- Agricultural,Y,0,0,
93625,8,2016,Elec- Agricultural,Y,0,0,
93625,9,2016,Elec- Agricultural,Y,0,0,
93626,7,2016,Elec- Agricultural,Y,0,0,
93626,8,2016,Elec- Agricultural,Y,0,0,
93626,9,2016,Elec- Agricultural,Y,0,0,
93627,7,2016,Elec- Agricultural,Y,0,0,
93627,8,2016,Elec- Agricultural,Y,0,0,
93627,9,2016,Elec- Agricultural,Y,0,0,
93628,7,2016,Elec- Agricultural,Y,0,0,
93628,8,2016,Elec- Agricultural,Y,0,0,
93628,9,2016,Elec- Agricultural,Y,0,0,
93630,7,2016,Elec- Agricultural,N,509,"10,172,856","19,986"
93630,8,2016,Elec- Agricultural,N,507,"9,581,217","18,898"
93630,9,2016,Elec- Agricultural,Y,575,"9,202,860","16,005"
93631,7,2016,Elec- Agricultural,Y,897,"12,712,731","14,172"
93631,8,2016,Elec- Agricultural,Y,902,"12,068,081","13,379"
93631,9,2016,Elec- Agricultural,Y,0,0,
93635,7,2016,Elec- Agricultural,N,244,"5,317,629","21,794"
93635,8,2016,Elec- Agricultural,N,243,"4,927,653","20,278"
93635,9,2016,Elec- Agricultural,Y,0,0,
93636,7,2016,Elec- Agricultural,Y,0,0,
93636,8,2016,Elec- Agricultural,Y,0,0,
93636,9,2016,Elec- Agricultural,Y,0,0,
93637,7,2016,Elec- Agricultural,N,596,"18,394,994","30,864"
93637,8,2016,Elec- Agricultural,N,596,"15,028,361","25,215"
93637,9,2016,Elec- Agricultural,N,595,"11,328,414","19,039"
93638,7,2016,Elec- Agricultural,Y,507,"8,155,515","16,086"
93638,8,2016,Elec- Agricultural,Y,336,"6,675,024","19,866"
93638,9,2016,Elec- Agricultural,Y,344,"5,365,947","15,599"
93640,7,2016,Elec- Agricultural,Y,0,0,
93640,8,2016,Elec- Agricultural,Y,169,"12,361,843","73,147"
93640,9,2016,Elec- Agricultural,Y,0,0,
93641,7,2016,Elec- Agricultural,Y,0,0,
93641,8,2016,Elec- Agricultural,Y,0,0,
93641,9,2016,Elec- Agricultural,Y,0,0,
93643,7,2016,Elec- Agricultural,Y,0,0,
93643,8,2016,Elec- Agricultural,Y,0,0,
93643,9,2016,Elec- Agricultural,Y,0,0,
93644,7,2016,Elec- Agricultural,Y,0,0,
93644,8,2016,Elec- Agricultural,Y,0,0,
93644,9,2016,Elec- Agricultural,Y,0,0,
93645,7,2016,Elec- Agricultural,Y,0,0,
93645,8,2016,Elec- Agricultural,Y,0,0,
93645,9,2016,Elec- Agricultural,Y,0,0,
93646,7,2016,Elec- Agricultural,Y,0,0,
93646,8,2016,Elec- Agricultural,Y,0,0,
93646,9,2016,Elec- Agricultural,Y,0,0,
93647,7,2016,Elec- Agricultural,Y,0,0,
93647,8,2016,Elec- Agricultural,Y,0,0,
93647,9,2016,Elec- Agricultural,Y,0,0,
93648,7,2016,Elec- Agricultural,Y,0,0,
93648,8,2016,Elec- Agricultural,Y,0,0,
93648,9,2016,Elec- Agricultural,Y,0,0,
93650,7,2016,Elec- Agricultural,Y,0,0,
93650,8,2016,Elec- Agricultural,Y,0,0,
93650,9,2016,Elec- Agricultural,Y,0,0,
93651,7,2016,Elec- Agricultural,Y,0,0,
93651,8,2016,Elec- Agricultural,Y,0,0,
93651,9,2016,Elec- Agricultural,Y,0,0,
93652,7,2016,Elec- Agricultural,Y,0,0,
93652,8,2016,Elec- Agricultural,Y,0,0,
93652,9,2016,Elec- Agricultural,Y,0,0,
93653,7,2016,Elec- Agricultural,Y,0,0,
93653,8,2016,Elec- Agricultural,Y,0,0,
93653,9,2016,Elec- Agricultural,Y,0,0,
93654,7,2016,Elec- Agricultural,Y,"1,510","16,365,328","10,838"
93654,8,2016,Elec- Agricultural,Y,"1,510","16,235,738","10,752"
93654,9,2016,Elec- Agricultural,Y,"1,802","18,526,093","10,281"
93656,7,2016,Elec- Agricultural,N,195,"8,536,348","43,776"
93656,8,2016,Elec- Agricultural,Y,0,0,
93656,9,2016,Elec- Agricultural,Y,0,0,
93657,7,2016,Elec- Agricultural,Y,918,"5,968,309","6,501"
93657,8,2016,Elec- Agricultural,Y,"1,191","6,807,795","5,716"
93657,9,2016,Elec- Agricultural,Y,"1,014","4,705,011","4,640"
93660,7,2016,Elec- Agricultural,Y,0,0,
93660,8,2016,Elec- Agricultural,Y,0,0,
93660,9,2016,Elec- Agricultural,Y,0,0,
93662,7,2016,Elec- Agricultural,N,577,"5,341,626","9,258"
93662,8,2016,Elec- Agricultural,Y,796,"8,463,967","10,633"
93662,9,2016,Elec- Agricultural,Y,"1,376","10,987,376","7,985"
93667,7,2016,Elec- Agricultural,Y,0,0,
93667,8,2016,Elec- Agricultural,Y,0,0,
93667,9,2016,Elec- Agricultural,Y,0,0,
93668,7,2016,Elec- Agricultural,Y,0,0,
93668,8,2016,Elec- Agricultural,Y,0,0,
93668,9,2016,Elec- Agricultural,Y,0,0,
93675,7,2016,Elec- Agricultural,Y,0,0,
93675,8,2016,Elec- Agricultural,Y,0,0,
93675,9,2016,Elec- Agricultural,Y,0,0,
93701,7,2016,Elec- Agricultural,Y,0,0,
93701,8,2016,Elec- Agricultural,Y,0,0,
93701,9,2016,Elec- Agricultural,Y,0,0,
93702,7,2016,Elec- Agricultural,Y,0,0,
93702,8,2016,Elec- Agricultural,Y,0,0,
93702,9,2016,Elec- Agricultural,Y,0,0,
93703,7,2016,Elec- Agricultural,Y,0,0,
93703,8,2016,Elec- Agricultural,Y,0,0,
93703,9,2016,Elec- Agricultural,Y,0,0,
93704,7,2016,Elec- Agricultural,Y,0,0,
93704,8,2016,Elec- Agricultural,Y,0,0,
93704,9,2016,Elec- Agricultural,Y,0,0,
93705,7,2016,Elec- Agricultural,Y,0,0,
93705,8,2016,Elec- Agricultural,Y,0,0,
93705,9,2016,Elec- Agricultural,Y,0,0,
93706,7,2016,Elec- Agricultural,Y,709,"10,389,325","14,653"
93706,8,2016,Elec- Agricultural,Y,0,0,
93706,9,2016,Elec- Agricultural,Y,"2,068","22,564,819","10,911"
93710,7,2016,Elec- Agricultural,Y,0,0,
93710,8,2016,Elec- Agricultural,Y,0,0,
93710,9,2016,Elec- Agricultural,Y,0,0,
93711,7,2016,Elec- Agricultural,Y,0,0,
93711,8,2016,Elec- Agricultural,Y,0,0,
93711,9,2016,Elec- Agricultural,Y,0,0,
93720,7,2016,Elec- Agricultural,Y,0,0,
93720,8,2016,Elec- Agricultural,Y,0,0,
93720,9,2016,Elec- Agricultural,Y,0,0,
93721,7,2016,Elec- Agricultural,Y,0,0,
93721,8,2016,Elec- Agricultural,Y,0,0,
93721,9,2016,Elec- Agricultural,Y,0,0,
93722,7,2016,Elec- Agricultural,Y,0,0,
93722,8,2016,Elec- Agricultural,Y,351,"709,960","2,023"
93722,9,2016,Elec- Agricultural,Y,351,"508,670","1,449"
93723,7,2016,Elec- Agricultural,Y,0,0,
93723,8,2016,Elec- Agricultural,N,96,"217,854","2,269"
93723,9,2016,Elec- Agricultural,N,98,"171,673","1,752"
93725,7,2016,Elec- Agricultural,Y,"1,744","13,101,110","7,512"
93725,8,2016,Elec- Agricultural,Y,"1,585","16,472,840","10,393"
93725,9,2016,Elec- Agricultural,Y,0,0,
93726,7,2016,Elec- Agricultural,Y,0,0,
93726,8,2016,Elec- Agricultural,Y,0,0,
93726,9,2016,Elec- Agricultural,Y,0,0,
93727,7,2016,Elec- Agricultural,Y,0,0,
93727,8,2016,Elec- Agricultural,Y,271,"963,746","3,556"
93727,9,2016,Elec- Agricultural,Y,270,"677,729","2,510"
93728,7,2016,Elec- Agricultural,Y,0,0,
93728,8,2016,Elec- Agricultural,Y,0,0,
93728,9,2016,Elec- Agricultural,Y,0,0,
93730,7,2016,Elec- Agricultural,Y,0,0,
93730,8,2016,Elec- Agricultural,Y,0,0,
93730,9,2016,Elec- Agricultural,Y,0,0,
93737,7,2016,Elec- Agricultural,Y,0,0,
93737,8,2016,Elec- Agricultural,Y,0,0,
93737,9,2016,Elec- Agricultural,Y,0,0,
93740,7,2016,Elec- Agricultural,Y,0,0,
93740,8,2016,Elec- Agricultural,Y,0,0,
93740,9,2016,Elec- Agricultural,Y,0,0,
93741,7,2016,Elec- Agricultural,Y,0,0,
93741,8,2016,Elec- Agricultural,Y,0,0,
93741,9,2016,Elec- Agricultural,Y,0,0,
93901,7,2016,Elec- Agricultural,Y,203,"16,242,594","80,013"
93901,8,2016,Elec- Agricultural,Y,204,"15,897,332","77,928"
93901,9,2016,Elec- Agricultural,Y,209,"14,732,507","70,490"
93905,7,2016,Elec- Agricultural,Y,0,0,
93905,8,2016,Elec- Agricultural,Y,0,0,
93905,9,2016,Elec- Agricultural,Y,0,0,
93906,7,2016,Elec- Agricultural,Y,0,0,
93906,8,2016,Elec- Agricultural,Y,0,0,
93906,9,2016,Elec- Agricultural,Y,0,0,
93907,7,2016,Elec- Agricultural,Y,0,0,
93907,8,2016,Elec- Agricultural,Y,0,0,
93907,9,2016,Elec- Agricultural,Y,0,0,
93908,7,2016,Elec- Agricultural,Y,180,"5,751,300","31,952"
93908,8,2016,Elec- Agricultural,Y,150,"3,885,731","25,905"
93908,9,2016,Elec- Agricultural,Y,0,0,
93920,7,2016,Elec- Agricultural,Y,0,0,
93920,8,2016,Elec- Agricultural,Y,0,0,
93920,9,2016,Elec- Agricultural,Y,0,0,
93923,7,2016,Elec- Agricultural,Y,0,0,
93923,8,2016,Elec- Agricultural,Y,0,0,
93923,9,2016,Elec- Agricultural,Y,0,0,
93924,7,2016,Elec- Agricultural,Y,0,0,
93924,8,2016,Elec- Agricultural,Y,0,0,
93924,9,2016,Elec- Agricultural,Y,0,0,
93925,7,2016,Elec- Agricultural,Y,0,0,
93925,8,2016,Elec- Agricultural,Y,0,0,
93925,9,2016,Elec- Agricultural,Y,0,0,
93926,7,2016,Elec- Agricultural,Y,0,0,
93926,8,2016,Elec- Agricultural,Y,0,0,
93926,9,2016,Elec- Agricultural,Y,0,0,
93927,7,2016,Elec- Agricultural,Y,0,0,
93927,8,2016,Elec- Agricultural,Y,0,0,
93927,9,2016,Elec- Agricultural,Y,0,0,
93930,7,2016,Elec- Agricultural,Y,98,"6,049,864","61,733"
93930,8,2016,Elec- Agricultural,Y,166,"7,744,066","46,651"
93930,9,2016,Elec- Agricultural,Y,135,"6,143,904","45,510"
93932,7,2016,Elec- Agricultural,Y,0,0,
93932,8,2016,Elec- Agricultural,Y,0,0,
93932,9,2016,Elec- Agricultural,Y,0,0,
93933,7,2016,Elec- Agricultural,Y,0,0,
93933,8,2016,Elec- Agricultural,Y,0,0,
93933,9,2016,Elec- Agricultural,Y,0,0,
93950,7,2016,Elec- Agricultural,Y,0,0,
93950,8,2016,Elec- Agricultural,Y,0,0,
93950,9,2016,Elec- Agricultural,Y,0,0,
93960,7,2016,Elec- Agricultural,Y,274,"11,957,195","43,639"
93960,8,2016,Elec- Agricultural,Y,239,"10,939,956","45,774"
93960,9,2016,Elec- Agricultural,Y,239,"9,599,834","40,167"
94010,7,2016,Elec- Agricultural,Y,0,0,
94010,8,2016,Elec- Agricultural,Y,0,0,
94010,9,2016,Elec- Agricultural,Y,0,0,
94014,7,2016,Elec- Agricultural,Y,0,0,
94014,8,2016,Elec- Agricultural,Y,0,0,
94014,9,2016,Elec- Agricultural,Y,0,0,
94015,7,2016,Elec- Agricultural,Y,0,0,
94015,8,2016,Elec- Agricultural,Y,0,0,
94015,9,2016,Elec- Agricultural,Y,0,0,
94019,7,2016,Elec- Agricultural,Y,0,0,
94019,8,2016,Elec- Agricultural,Y,0,0,
94019,9,2016,Elec- Agricultural,Y,0,0,
94020,7,2016,Elec- Agricultural,Y,0,0,
94020,8,2016,Elec- Agricultural,Y,0,0,
94020,9,2016,Elec- Agricultural,Y,0,0,
94022,7,2016,Elec- Agricultural,Y,0,0,
