ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
92304,10,2014,Gas- Commercial,Y,0,0,
92304,11,2014,Gas- Commercial,Y,0,0,
92304,12,2014,Gas- Commercial,Y,0,0,
92365,10,2014,Gas- Commercial,Y,0,0,
92365,11,2014,Gas- Commercial,Y,0,0,
92365,12,2014,Gas- Commercial,Y,0,0,
93203,10,2014,Gas- Commercial,Y,0,0,
93203,11,2014,Gas- Commercial,Y,0,0,
93203,12,2014,Gas- Commercial,Y,0,0,
93204,10,2014,Gas- Commercial,Y,0,0,
93204,11,2014,Gas- Commercial,Y,0,0,
93204,12,2014,Gas- Commercial,Y,0,0,
93210,10,2014,Gas- Commercial,Y,0,0,
93210,11,2014,Gas- Commercial,Y,0,0,
93210,12,2014,Gas- Commercial,Y,0,0,
93224,10,2014,Gas- Commercial,Y,0,0,
93224,11,2014,Gas- Commercial,Y,0,0,
93224,12,2014,Gas- Commercial,Y,0,0,
93234,10,2014,Gas- Commercial,Y,0,0,
93234,11,2014,Gas- Commercial,Y,0,0,
93234,12,2014,Gas- Commercial,Y,0,0,
93239,10,2014,Gas- Commercial,Y,0,0,
93239,11,2014,Gas- Commercial,Y,0,0,
93239,12,2014,Gas- Commercial,Y,0,0,
93252,10,2014,Gas- Commercial,Y,0,0,
93252,11,2014,Gas- Commercial,Y,0,0,
93252,12,2014,Gas- Commercial,Y,0,0,
93263,10,2014,Gas- Commercial,Y,0,0,
93263,11,2014,Gas- Commercial,Y,0,0,
93263,12,2014,Gas- Commercial,Y,0,0,
93268,10,2014,Gas- Commercial,Y,268,"16,469",61
93268,11,2014,Gas- Commercial,Y,270,"21,143",78
93268,12,2014,Gas- Commercial,Y,270,"34,204",127
93280,11,2014,Gas- Commercial,Y,0,0,
93280,12,2014,Gas- Commercial,Y,0,0,
93301,10,2014,Gas- Commercial,N,"1,176","102,904",88
93301,11,2014,Gas- Commercial,N,"1,177","148,335",126
93301,12,2014,Gas- Commercial,N,"1,182","247,260",209
93304,10,2014,Gas- Commercial,N,614,"75,191",122
93304,11,2014,Gas- Commercial,N,618,"87,646",142
93304,12,2014,Gas- Commercial,N,626,"122,470",196
93305,10,2014,Gas- Commercial,N,502,"54,493",109
93305,11,2014,Gas- Commercial,N,506,"72,449",143
93305,12,2014,Gas- Commercial,N,510,"112,165",220
93306,10,2014,Gas- Commercial,N,352,"73,429",209
93306,11,2014,Gas- Commercial,Y,0,0,
93306,12,2014,Gas- Commercial,Y,0,0,
93307,10,2014,Gas- Commercial,Y,638,"72,657",114
93307,11,2014,Gas- Commercial,Y,641,"104,686",163
93307,12,2014,Gas- Commercial,Y,643,"159,595",248
93308,10,2014,Gas- Commercial,Y,502,"64,582",129
93308,11,2014,Gas- Commercial,Y,860,"181,300",211
93308,12,2014,Gas- Commercial,Y,846,"249,946",295
93309,10,2014,Gas- Commercial,N,396,"53,010",134
93309,11,2014,Gas- Commercial,N,402,"68,379",170
93309,12,2014,Gas- Commercial,N,403,"105,507",262
93311,10,2014,Gas- Commercial,Y,0,0,
93311,11,2014,Gas- Commercial,Y,0,0,
93311,12,2014,Gas- Commercial,Y,0,0,
93313,10,2014,Gas- Commercial,Y,525,"63,164",120
93313,11,2014,Gas- Commercial,Y,526,"93,364",177
93313,12,2014,Gas- Commercial,Y,536,"151,033",282
93314,10,2014,Gas- Commercial,Y,0,0,
93314,11,2014,Gas- Commercial,Y,0,0,
93314,12,2014,Gas- Commercial,Y,17,"4,216",248
93432,10,2014,Gas- Commercial,Y,0,0,
93432,11,2014,Gas- Commercial,Y,0,0,
93432,12,2014,Gas- Commercial,Y,0,0,
93446,10,2014,Gas- Commercial,Y,0,0,
93446,11,2014,Gas- Commercial,Y,0,0,
93446,12,2014,Gas- Commercial,Y,0,0,
93450,10,2014,Gas- Commercial,Y,0,0,
93450,11,2014,Gas- Commercial,Y,0,0,
93450,12,2014,Gas- Commercial,Y,0,0,
93461,10,2014,Gas- Commercial,Y,0,0,
93461,11,2014,Gas- Commercial,Y,0,0,
93461,12,2014,Gas- Commercial,Y,0,0,
93516,10,2014,Gas- Commercial,Y,0,0,
93516,11,2014,Gas- Commercial,Y,0,0,
93516,12,2014,Gas- Commercial,Y,0,0,
93523,10,2014,Gas- Commercial,Y,0,0,
93523,11,2014,Gas- Commercial,Y,0,0,
93523,12,2014,Gas- Commercial,Y,0,0,
93555,10,2014,Gas- Commercial,Y,610,"57,027",93
93555,11,2014,Gas- Commercial,Y,625,"95,163",152
93555,12,2014,Gas- Commercial,Y,640,"180,474",282
93561,10,2014,Gas- Commercial,Y,0,0,
93561,11,2014,Gas- Commercial,Y,0,0,
93561,12,2014,Gas- Commercial,Y,0,0,
93562,10,2014,Gas- Commercial,Y,0,0,
93562,11,2014,Gas- Commercial,Y,0,0,
93562,12,2014,Gas- Commercial,Y,0,0,
93608,10,2014,Gas- Commercial,Y,0,0,
93608,11,2014,Gas- Commercial,Y,0,0,
93608,12,2014,Gas- Commercial,Y,0,0,
93610,10,2014,Gas- Commercial,Y,0,0,
93610,11,2014,Gas- Commercial,Y,0,0,
93610,12,2014,Gas- Commercial,Y,0,0,
93611,10,2014,Gas- Commercial,Y,0,0,
93611,11,2014,Gas- Commercial,Y,420,"90,903",216
93611,12,2014,Gas- Commercial,Y,0,0,
93612,10,2014,Gas- Commercial,N,913,"112,958",124
